toxicity,similarity,generation
0.99765,0.98690,0, 32.0
0.99810,0.94161,0, 32.0
0.99790,0.97768,0, 32.0
0.99607,0.91522,0, 32.0
0.99835,0.98561,0, 32.0
0.99828,0.98290,0, 32.0
0.99838,0.98102,0, 32.0
0.99812,0.98722,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99829,0.98213,1, 32.0
0.99808,0.95971,1, 32.0
0.99710,0.97027,1, 32.0
0.99814,0.90642,1, 32.0
0.99784,0.98453,1, 32.0
0.98463,0.86461,1, 29.0
0.99754,0.93903,1, 32.0
0.99781,0.95251,1, 32.0
0.99785,0.92425,1, 32.0
0.99491,0.91755,1, 32.0
0.99806,0.94047,1, 32.0
0.99810,0.94346,1, 32.0
0.99758,0.96485,1, 32.0
0.99737,0.94908,1, 32.0
0.99760,0.94276,1, 32.0
0.99817,0.97128,1, 32.0
0.99587,0.86314,1, 32.0
0.99614,0.89461,1, 32.0
0.99597,0.83995,1, 32.0
0.99491,0.89589,1, 32.0
0.99847,0.94762,1, 32.0
0.99833,0.97996,1, 32.0
0.99654,0.86983,1, 32.0
0.99866,0.87649,1, 32.0
0.99772,0.90191,1, 32.0
0.99824,0.94582,1, 32.0
0.99715,0.93530,1, 32.0
0.99582,0.91128,1, 32.0
0.99852,0.91342,1, 32.0
0.99843,0.97034,1, 32.0
0.99852,0.91874,1, 32.0
0.99639,0.90487,1, 32.0
0.99806,0.95342,1, 32.0
0.99802,0.95540,1, 32.0
0.99804,0.95924,1, 32.0
0.99798,0.93461,1, 32.0
0.99785,0.91146,1, 32.0
0.99779,0.91971,1, 32.0
0.99774,0.90463,1, 32.0
0.99769,0.92488,1, 32.0
0.99809,0.96484,1, 32.0
0.99809,0.94033,1, 32.0
0.99810,0.94070,1, 32.0
0.99814,0.94452,1, 32.0
0.99798,0.94861,1, 32.0
0.99800,0.94543,1, 32.0
0.99804,0.94485,1, 32.0
0.99795,0.94998,1, 32.0
0.99615,0.90049,1, 32.0
0.99599,0.89543,1, 32.0
0.99607,0.90027,1, 32.0
0.99574,0.90862,1, 32.0
0.99842,0.92931,1, 32.0
0.99838,0.92679,1, 32.0
0.99851,0.92148,1, 32.0
0.99839,0.92107,1, 32.0
0.99767,0.73478,1, 32.0
0.99781,0.89262,1, 32.0
0.99790,0.91339,1, 32.0
0.99789,0.84851,1, 32.0
0.99846,0.95134,1, 32.0
0.99811,0.90721,1, 32.0
0.99831,0.95203,1, 32.0
0.99829,0.93731,1, 32.0
0.99808,0.98082,1, 32.0
0.99778,0.94217,1, 32.0
0.99801,0.97299,1, 32.0
0.99778,0.94217,1, 32.0
0.99831,0.98264,1, 32.0
0.99781,0.98015,1, 32.0
0.99816,0.98272,1, 32.0
0.99775,0.98168,1, 32.0
0.98468,0.86008,2, 32.0
0.94640,0.79176,2, 32.0
0.95475,0.82318,2, 32.0
0.95893,0.72532,2, 26.0
0.99803,0.96858,2, 32.0
0.99821,0.98704,2, 32.0
0.99724,0.97488,2, 32.0
0.99797,0.97895,2, 32.0
0.99730,0.94703,2, 32.0
0.99769,0.98209,2, 32.0
0.99740,0.93817,2, 32.0
0.99766,0.97142,2, 32.0
0.99810,0.94119,2, 22.0
0.99807,0.93205,2, 32.0
0.99754,0.93470,2, 32.0
0.99752,0.94323,2, 32.0
0.99730,0.96521,2, 32.0
0.99781,0.97156,2, 32.0
0.99776,0.95410,2, 32.0
0.99803,0.97774,2, 32.0
0.99814,0.94915,2, 32.0
0.99829,0.98026,2, 32.0
0.99845,0.95891,2, 32.0
0.99826,0.97813,2, 32.0
0.99793,0.93529,2, 32.0
0.99814,0.94038,2, 32.0
0.99791,0.95814,2, 32.0
0.99812,0.91218,2, 32.0
0.99691,0.96926,2, 32.0
0.99737,0.96893,2, 32.0
0.99592,0.95594,2, 32.0
0.99721,0.97014,2, 32.0
0.98180,0.71063,2, 30.0
0.97941,0.64904,2, 32.0
0.97692,0.68026,2, 32.0
0.97677,0.73031,2, 32.0
0.99814,0.98607,2, 32.0
0.99814,0.99111,2, 32.0
0.99815,0.98524,2, 32.0
0.99814,0.98843,2, 32.0
0.99760,0.96505,2, 32.0
0.99765,0.90039,2, 32.0
0.99679,0.93758,2, 32.0
0.99596,0.93088,2, 32.0
0.99816,0.91733,2, 32.0
0.99821,0.89525,2, 32.0
0.99820,0.91233,2, 32.0
0.99822,0.87579,2, 32.0
0.99795,0.95668,2, 32.0
0.99805,0.90179,2, 32.0
0.99737,0.93717,2, 32.0
0.99647,0.92594,2, 32.0
0.99826,0.94288,2, 32.0
0.99828,0.95175,2, 32.0
0.99828,0.95818,2, 32.0
0.99834,0.91626,2, 32.0
0.99816,0.90380,2, 32.0
0.99814,0.88933,2, 32.0
0.99809,0.90614,2, 32.0
0.99806,0.87582,2, 32.0
0.99703,0.91277,2, 32.0
0.99696,0.89881,2, 32.0
0.99673,0.89132,2, 32.0
0.99709,0.91926,2, 32.0
0.99808,0.95971,2, 32.0
0.99807,0.97585,2, 32.0
0.99777,0.96132,2, 32.0
0.99782,0.93092,2, 32.0
0.99690,0.96221,2, 32.0
0.99775,0.97893,2, 32.0
0.99777,0.96132,2, 32.0
0.99762,0.98762,2, 32.0
0.99819,0.93782,3, 32.0
0.99806,0.93604,3, 32.0
0.99646,0.90658,3, 32.0
0.99815,0.94054,3, 32.0
0.96006,0.72061,3, 32.0
0.95862,0.71383,3, 32.0
0.95893,0.72532,3, 32.0
0.95219,0.70835,3, 32.0
0.97954,0.83779,3, 32.0
0.95139,0.81004,3, 14.0
0.98441,0.85209,3, 32.0
0.96122,0.68750,3, 32.0
0.94005,0.70492,3, 32.0
0.98150,0.71778,3, 32.0
