toxicity,similarity,generation
0.99808,0.95234,0, 32.0
0.99836,0.95722,0, 32.0
0.99831,0.97100,0, 32.0
0.99822,0.92684,0, 32.0
0.99766,0.75204,0, 32.0
0.99780,0.90278,0, 32.0
0.99773,0.92269,0, 32.0
0.99771,0.90476,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99793,0.97142,1, 32.0
0.99793,0.98897,1, 32.0
0.99747,0.96053,1, 32.0
0.99811,0.97904,1, 32.0
0.99791,0.94355,1, 32.0
0.99805,0.94850,1, 32.0
0.99785,0.93327,1, 32.0
0.99782,0.92912,1, 32.0
0.99760,0.95767,1, 32.0
0.99797,0.90822,1, 32.0
0.99862,0.95991,1, 32.0
0.99829,0.93622,1, 32.0
0.99804,0.95345,1, 32.0
0.99834,0.92879,1, 32.0
0.99823,0.93875,1, 32.0
0.99846,0.96448,1, 32.0
0.99760,0.90990,1, 32.0
0.99574,0.81465,1, 32.0
0.99828,0.75396,1, 32.0
0.99830,0.91123,1, 32.0
0.99205,0.66382,1, 32.0
0.99820,0.72920,1, 32.0
0.99785,0.75252,1, 32.0
0.99720,0.74234,1, 32.0
0.99592,0.82269,1, 32.0
0.99669,0.93205,1, 32.0
0.99764,0.86153,1, 32.0
0.99701,0.86033,1, 32.0
0.99780,0.86569,1, 32.0
0.99808,0.92350,1, 32.0
0.99794,0.91735,1, 32.0
0.99702,0.87042,1, 32.0
0.99808,0.98521,1, 32.0
0.99816,0.92727,1, 32.0
0.99747,0.96025,1, 32.0
0.99686,0.95675,1, 32.0
0.99811,0.89081,1, 32.0
0.99811,0.93131,1, 32.0
0.99806,0.92221,1, 32.0
0.99810,0.86248,1, 32.0
0.99844,0.88993,1, 32.0
0.99838,0.87733,1, 32.0
0.99839,0.86165,1, 32.0
0.99839,0.88706,1, 32.0
0.99832,0.88194,1, 32.0
0.99833,0.87774,1, 32.0
0.99834,0.88019,1, 32.0
0.99830,0.88133,1, 32.0
0.99832,0.85473,1, 32.0
0.99832,0.85903,1, 32.0
0.99828,0.85726,1, 32.0
0.99833,0.84304,1, 32.0
0.99797,0.73916,1, 32.0
0.99793,0.72960,1, 32.0
0.99794,0.74385,1, 32.0
0.99788,0.73569,1, 32.0
0.99781,0.86835,1, 32.0
0.99761,0.85516,1, 32.0
0.99778,0.86054,1, 32.0
0.99774,0.88653,1, 32.0
0.99769,0.89967,1, 32.0
0.99772,0.90503,1, 32.0
0.99749,0.89505,1, 32.0
0.99769,0.90541,1, 32.0
0.99806,0.73295,1, 32.0
0.99804,0.99196,1, 32.0
0.99817,0.94181,1, 32.0
0.99799,0.98756,1, 32.0
