toxicity,similarity,generation
0.99630,0.95005,0, 0.2828125
0.99788,0.99001,0, 0.37265625
0.99825,0.99480,0, 0.44140625
0.99810,0.96818,0, 0.22578125
0.99809,0.92980,0, 0.23046875
0.99819,0.92133,0, 0.574609375
0.99758,0.94486,0, 0.453125
0.99686,0.88708,0, 0.68515625
0.99808,1.00000,0, 0.9828125
0.99808,1.00000,0, 0.478515625
0.99808,1.00000,0, 0.230859375
0.99808,1.00000,0, 0.384765625
0.99808,1.00000,0, 0.21328125
0.99808,1.00000,0, 0.2359375
0.99808,1.00000,0, 0.51640625
0.99808,1.00000,0, 0.3421875
0.99808,1.00000,0, 0.217578125
0.99808,1.00000,0, 0.2140625
0.99808,1.00000,0, 0.4265625
0.99808,1.00000,0, 0.50078125
0.99808,1.00000,0, 0.263671875
0.99808,1.00000,0, 0.4515625
0.99808,1.00000,0, 0.212890625
0.99808,1.00000,0, 0.295703125
0.99838,0.98499,1, 0.268359375
0.99785,0.97880,1, 0.531640625
0.99814,0.99375,1, 1.0
0.99809,0.87971,1, 0.190234375
0.99809,0.99108,1, 0.2265625
0.99765,0.98376,1, 0.371875
0.99801,0.97287,1, 0.8953125
0.99813,0.98520,1, 0.2796875
0.99826,0.94382,1, 0.466015625
0.99827,0.93477,1, 0.315625
0.99736,0.94709,1, 0.4109375
0.99808,0.98722,1, 0.286328125
0.99806,0.98044,1, 0.353125
0.99617,0.94875,1, 0.159375
0.99819,0.98951,1, 0.398828125
0.99806,0.98319,1, 0.3203125
0.99725,0.96811,1, 0.21875
0.99821,0.98411,1, 0.358203125
0.99818,0.91899,1, 0.773046875
0.99783,0.97628,1, 0.483203125
0.99806,0.92879,1, 0.540625
0.99788,0.99414,1, 0.3984375
0.99788,0.96659,1, 0.3203125
0.99811,0.95257,1, 0.267578125
0.99763,0.93886,1, 0.726953125
0.99794,0.95520,1, 0.50625
0.99838,0.96462,1, 0.50859375
0.99813,0.95995,1, 0.7984375
0.99827,0.98554,1, 0.2640625
0.99818,0.98548,1, 0.244140625
0.99812,0.98454,1, 0.262890625
