toxicity,similarity,generation
0.99809,0.98179,0, 32.0
0.99807,0.98859,0, 32.0
0.99802,0.96188,0, 32.0
0.99793,0.98909,0, 32.0
0.99810,0.98876,0, 32.0
0.99811,0.92808,0, 32.0
0.99805,0.91533,0, 32.0
0.99809,0.92974,0, 32.0
0.99809,0.93716,0, 32.0
0.99806,0.90513,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99796,0.92531,1, 32.0
0.99833,0.97302,1, 32.0
0.99829,0.92462,1, 32.0
0.99808,0.97730,1, 32.0
0.99811,0.95233,1, 32.0
0.99704,0.95510,1, 32.0
0.99810,0.95131,1, 32.0
0.99803,0.81996,1, 32.0
0.99787,0.93011,1, 32.0
0.99771,0.95879,1, 32.0
0.99794,0.90126,1, 32.0
0.99740,0.94883,1, 32.0
0.99789,0.98025,1, 32.0
0.99811,0.95853,1, 32.0
0.99803,0.91989,1, 32.0
0.99796,0.94216,1, 32.0
0.99805,0.91876,1, 32.0
0.99807,0.92814,1, 32.0
0.99144,0.78486,1, 25.0
0.99747,0.87562,1, 32.0
0.99800,0.96725,1, 32.0
0.99811,0.96956,1, 32.0
0.99746,0.94698,1, 32.0
0.99743,0.97555,1, 32.0
0.99691,0.92827,1, 32.0
0.99776,0.93156,1, 32.0
0.99809,0.93321,1, 32.0
0.99738,0.95078,1, 32.0
0.99792,0.90264,1, 32.0
0.99858,0.97348,1, 32.0
0.99822,0.90267,1, 32.0
0.99825,0.89409,1, 32.0
0.99786,0.92461,1, 32.0
0.99807,0.91533,1, 32.0
0.99796,0.92392,1, 32.0
0.99802,0.90476,1, 32.0
0.99816,0.91491,1, 32.0
0.99769,0.91951,1, 32.0
0.99787,0.88677,1, 32.0
0.99768,0.86600,1, 32.0
0.99809,0.92980,1, 32.0
0.99819,0.92133,1, 32.0
0.99758,0.94486,1, 32.0
0.99686,0.88708,1, 32.0
0.99659,0.86006,1, 32.0
0.99811,0.96713,1, 32.0
0.99815,0.90085,1, 32.0
0.99754,0.94565,1, 32.0
0.99682,0.93956,1, 32.0
0.99652,0.90073,1, 32.0
0.99814,0.82548,1, 32.0
0.99811,0.82422,1, 32.0
0.99809,0.84463,1, 32.0
0.99808,0.83363,1, 32.0
0.99814,0.78698,1, 32.0
0.99759,0.69295,1, 32.0
0.99770,0.84974,1, 32.0
0.99772,0.86483,1, 32.0
0.99754,0.83282,1, 32.0
0.99771,0.77876,1, 32.0
0.99811,0.95267,1, 32.0
0.99823,0.95519,1, 32.0
0.99815,0.95298,1, 32.0
0.99811,0.95983,1, 32.0
0.99800,0.93814,1, 32.0
0.99785,0.75294,1, 32.0
0.99787,0.90898,1, 32.0
0.99790,0.92524,1, 32.0
0.99757,0.90682,1, 32.0
0.99787,0.84443,1, 32.0
0.99801,0.71522,1, 32.0
0.99815,0.86371,1, 32.0
0.99812,0.87521,1, 32.0
0.99804,0.78417,1, 32.0
0.99810,0.82168,1, 32.0
0.99807,0.85555,1, 32.0
0.99757,0.88116,1, 32.0
0.99811,0.84445,1, 32.0
0.99686,0.82285,1, 32.0
0.99663,0.83422,1, 32.0
0.99810,0.99274,1, 32.0
0.99798,0.99427,1, 32.0
0.99808,1.00000,1, 32.0
0.99810,0.99274,1, 32.0
0.99803,0.99883,1, 32.0
0.99801,0.98251,1, 32.0
0.99802,0.96188,1, 32.0
0.99810,0.99274,1, 32.0
0.92044,0.63652,2, 17.0
0.99165,0.76664,2, 32.0
0.99144,0.75059,2, 32.0
0.99062,0.73596,2, 24.0
0.99308,0.78849,2, 32.0
0.99804,0.98053,2, 32.0
