toxicity,similarity,generation
0.99800,0.98531,0, 32.0
0.99818,0.97584,0, 32.0
0.99794,0.97309,0, 32.0
0.99772,0.97089,0, 32.0
0.99799,0.92123,0, 32.0
0.99807,0.96085,0, 32.0
0.99790,0.95201,0, 32.0
0.99815,0.93409,0, 32.0
0.99804,0.96880,0, 32.0
0.99807,0.95130,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99789,0.98744,1, 32.0
0.99819,0.97687,1, 32.0
0.99756,0.98579,1, 32.0
0.99804,0.97849,1, 32.0
0.99827,0.98568,1, 32.0
0.99764,0.97394,1, 32.0
0.99801,0.96600,1, 32.0
0.99819,0.97261,1, 32.0
0.99806,0.97237,1, 32.0
0.99527,0.86837,1, 32.0
0.99554,0.89913,1, 32.0
0.99807,0.93253,1, 32.0
0.99743,0.92725,1, 32.0
0.99819,0.97477,1, 32.0
0.99832,0.97382,1, 32.0
0.99799,0.96948,1, 32.0
0.99800,0.93869,1, 32.0
0.99797,0.95521,1, 32.0
0.99741,0.94273,1, 32.0
0.99605,0.92512,1, 32.0
0.99749,0.96247,1, 32.0
0.99739,0.95832,1, 32.0
0.99732,0.94214,1, 32.0
0.99775,0.97006,1, 32.0
0.99766,0.97363,1, 32.0
0.99831,0.88592,1, 32.0
0.99723,0.92166,1, 32.0
0.99787,0.88485,1, 32.0
0.99799,0.91743,1, 32.0
0.99740,0.88830,1, 32.0
0.99773,0.91892,1, 32.0
0.99782,0.92200,1, 32.0
0.99776,0.85514,1, 32.0
0.99798,0.94667,1, 32.0
0.99816,0.95735,1, 32.0
0.99789,0.92976,1, 32.0
0.99769,0.92661,1, 32.0
0.99797,0.92208,1, 32.0
0.99781,0.86111,1, 32.0
0.99715,0.88870,1, 32.0
0.99806,0.95342,1, 32.0
0.99802,0.95540,1, 32.0
0.99804,0.95924,1, 32.0
0.99798,0.93461,1, 32.0
0.99813,0.94918,1, 32.0
0.99761,0.72916,1, 32.0
0.99776,0.87812,1, 32.0
0.99775,0.90554,1, 32.0
0.99758,0.87731,1, 32.0
0.99775,0.83363,1, 32.0
0.99813,0.97697,1, 32.0
0.99821,0.97338,1, 32.0
0.99819,0.98107,1, 32.0
0.99819,0.97479,1, 32.0
0.99818,0.96303,1, 32.0
0.99793,0.95753,1, 32.0
0.99792,0.92214,1, 32.0
0.99791,0.94446,1, 32.0
0.99793,0.90457,1, 32.0
0.99790,0.91918,1, 32.0
0.99773,0.97469,1, 32.0
0.99777,0.96673,1, 32.0
0.99775,0.97365,1, 32.0
0.99773,0.94864,1, 32.0
0.99778,0.97110,1, 32.0
0.99802,0.90767,1, 32.0
0.99798,0.87706,1, 32.0
0.99779,0.87271,1, 32.0
0.99804,0.88903,1, 32.0
0.99796,0.89813,1, 32.0
0.99786,0.71218,1, 32.0
0.99781,0.86968,1, 32.0
0.99780,0.89394,1, 32.0
0.99770,0.81689,1, 32.0
0.99766,0.88187,1, 32.0
0.99779,0.89869,1, 32.0
0.99798,0.88320,1, 32.0
0.99800,0.88860,1, 32.0
0.99804,0.88947,1, 32.0
0.99819,0.89905,1, 32.0
0.99809,0.98622,1, 32.0
0.99790,0.95201,1, 32.0
0.99804,0.97828,1, 32.0
0.99792,0.97618,1, 32.0
0.99804,0.97294,1, 32.0
0.99804,0.99520,1, 32.0
0.99795,0.96534,1, 32.0
0.99802,0.98871,1, 32.0
0.99606,0.93073,2, 32.0
0.99638,0.85574,2, 32.0
0.99782,0.96503,2, 32.0
0.99814,0.99157,2, 32.0
0.99781,0.92592,2, 32.0
0.99799,0.96731,2, 32.0
0.99796,0.95915,2, 32.0
0.99805,0.96072,2, 32.0
0.99794,0.98139,2, 32.0
0.99790,0.96012,2, 32.0
0.99851,0.96564,2, 32.0
0.99810,0.93207,2, 32.0
0.99805,0.96323,2, 32.0
0.99826,0.91123,2, 32.0
0.99779,0.94260,2, 32.0
0.99766,0.96215,2, 32.0
0.99691,0.93778,2, 32.0
0.99763,0.95484,2, 32.0
0.99797,0.95661,2, 32.0
0.99804,0.97180,2, 32.0
0.99808,0.95689,2, 32.0
0.99809,0.93428,2, 32.0
0.99814,0.90446,2, 32.0
0.99803,0.97374,2, 32.0
0.99798,0.97689,2, 32.0
0.99775,0.92302,2, 32.0
0.99829,0.97558,2, 32.0
0.99841,0.97152,2, 32.0
0.99832,0.93802,2, 32.0
0.99830,0.94750,2, 32.0
0.99770,0.97337,2, 32.0
0.99735,0.96708,2, 32.0
0.99753,0.91426,2, 32.0
0.99750,0.95962,2, 32.0
0.99746,0.95591,2, 32.0
0.99806,0.97089,2, 32.0
0.99781,0.94871,2, 32.0
0.99815,0.97851,2, 32.0
0.99834,0.95843,2, 32.0
0.99816,0.97509,2, 32.0
0.99808,0.92221,2, 32.0
0.99814,0.86475,2, 32.0
0.99808,0.92967,2, 32.0
0.99815,0.86736,2, 32.0
0.99808,0.91812,2, 32.0
0.99805,0.91479,2, 32.0
0.99812,0.92228,2, 32.0
0.99806,0.92186,2, 32.0
0.99803,0.92712,2, 32.0
0.99810,0.89920,2, 32.0
0.99813,0.97697,2, 32.0
0.99821,0.97338,2, 32.0
0.99819,0.98107,2, 32.0
0.99819,0.97479,2, 32.0
0.99818,0.96303,2, 32.0
0.99740,0.69207,2, 32.0
0.99753,0.76848,2, 32.0
0.99752,0.83754,2, 32.0
0.99732,0.79894,2, 32.0
0.99756,0.77401,2, 32.0
0.99790,0.93936,2, 32.0
0.99790,0.95143,2, 32.0
0.99795,0.95541,2, 32.0
0.99787,0.93426,2, 32.0
0.99802,0.93552,2, 32.0
0.99824,0.90539,2, 32.0
0.99823,0.87558,2, 32.0
0.99817,0.88383,2, 32.0
0.99817,0.89560,2, 32.0
0.99824,0.86836,2, 32.0
0.99770,0.88360,2, 32.0
0.99766,0.90404,2, 32.0
0.99756,0.91000,2, 32.0
0.99756,0.89214,2, 32.0
0.99761,0.85903,2, 32.0
0.99731,0.69125,2, 32.0
0.99758,0.83189,2, 32.0
0.99764,0.83486,2, 32.0
0.99741,0.82077,2, 32.0
0.99750,0.76670,2, 32.0
0.99789,0.98744,2, 32.0
0.99802,0.98871,2, 32.0
0.99756,0.98579,2, 32.0
0.99818,0.97584,2, 32.0
0.99818,0.97584,2, 32.0
0.99819,0.97687,2, 32.0
0.99756,0.98579,2, 32.0
0.99802,0.98871,2, 32.0
0.99815,0.99454,3, 32.0
0.99771,0.98561,3, 32.0
0.99770,0.93847,3, 32.0
0.99819,0.98608,3, 32.0
0.99710,0.97595,3, 32.0
0.99752,0.96211,3, 32.0
0.99801,0.97265,3, 32.0
0.99800,0.97876,3, 32.0
0.99796,0.95572,3, 32.0
0.99816,0.97838,3, 32.0
0.99816,0.97649,3, 32.0
0.99831,0.96142,3, 32.0
0.99788,0.95681,3, 32.0
0.99823,0.96305,3, 32.0
0.99798,0.90665,3, 32.0
0.99811,0.94673,3, 32.0
0.99791,0.97226,3, 32.0
0.99741,0.93575,3, 32.0
0.99795,0.94110,3, 32.0
0.99804,0.96533,3, 32.0
0.99626,0.92782,3, 26.0
0.99451,0.76883,3, 32.0
0.99577,0.92455,3, 32.0
0.99240,0.85155,3, 32.0
0.99593,0.91482,3, 32.0
0.99532,0.86292,3, 32.0
0.99652,0.84054,3, 32.0
0.99636,0.86306,3, 32.0
0.99336,0.84851,3, 32.0
0.99614,0.87058,3, 32.0
0.99770,0.95800,3, 32.0
0.99786,0.95690,3, 32.0
0.99785,0.93268,3, 32.0
0.99786,0.96877,3, 32.0
0.99701,0.90193,3, 32.0
0.99803,0.97310,3, 32.0
0.99820,0.99176,3, 32.0
0.99788,0.95756,3, 32.0
0.99862,0.93914,3, 32.0
0.99819,0.96071,3, 32.0
0.99817,0.91782,3, 32.0
0.99814,0.91283,3, 32.0
0.99813,0.92035,3, 32.0
0.99813,0.93383,3, 32.0
0.99812,0.89565,3, 32.0
0.99804,0.97632,3, 32.0
0.99805,0.97435,3, 32.0
0.99804,0.97353,3, 32.0
0.99802,0.96590,3, 32.0
0.99801,0.96917,3, 32.0
0.99783,0.74187,3, 32.0
0.99789,0.88059,3, 32.0
0.99785,0.91179,3, 32.0
0.99777,0.89895,3, 32.0
0.99782,0.82660,3, 32.0
0.99793,0.95753,3, 32.0
0.99792,0.92214,3, 32.0
0.99791,0.94446,3, 32.0
0.99793,0.90457,3, 32.0
0.99790,0.91918,3, 32.0
0.99612,0.81728,3, 32.0
0.99613,0.82693,3, 32.0
0.99603,0.76327,3, 32.0
0.99592,0.80492,3, 32.0
0.99590,0.82390,3, 32.0
0.99658,0.85340,3, 32.0
0.99634,0.84485,3, 32.0
0.99636,0.85362,3, 32.0
0.99654,0.84437,3, 32.0
0.99639,0.84768,3, 32.0
0.99783,0.88154,3, 32.0
0.99784,0.84935,3, 32.0
0.99784,0.87998,3, 32.0
0.99787,0.87711,3, 32.0
0.99785,0.86355,3, 32.0
0.99816,0.90270,3, 32.0
0.99817,0.90381,3, 32.0
0.99818,0.90810,3, 32.0
0.99816,0.84037,3, 32.0
0.99825,0.91217,3, 32.0
0.99800,0.98531,3, 32.0
0.99806,0.97475,3, 32.0
0.99575,0.94823,3, 32.0
0.99779,0.97049,3, 32.0
0.99794,0.97309,3, 32.0
0.99818,0.97584,3, 32.0
0.99812,0.98465,3, 32.0
0.99618,0.90742,3, 32.0
0.99424,0.87523,4, 32.0
0.94036,0.60808,4, 32.0
0.99545,0.90649,4, 24.0
0.99534,0.92116,4, 32.0
0.99369,0.89050,4, 32.0
0.99809,0.93790,4, 32.0
0.99748,0.93397,4, 32.0
0.99818,0.99545,4, 32.0
0.99793,0.96981,4, 32.0
0.99820,0.98330,4, 32.0
0.99803,0.97727,4, 32.0
0.99806,0.93970,4, 32.0
0.99770,0.91483,4, 32.0
0.99789,0.96436,4, 32.0
0.99803,0.97722,4, 32.0
0.99840,0.92654,4, 32.0
0.99855,0.94336,4, 32.0
0.99836,0.93601,4, 32.0
0.99712,0.94347,4, 32.0
0.99790,0.93512,4, 32.0
0.99806,0.95608,4, 32.0
0.99796,0.94898,4, 32.0
0.99796,0.96652,4, 32.0
0.99806,0.94723,4, 32.0
