toxicity,similarity,generation
0.99826,0.98225,0, 1.0
0.99818,0.98777,0, 0.7265625
0.99814,0.95417,0, 0.8125
0.99798,0.95330,0, 0.94140625
0.99814,0.98607,0, 0.7578125
0.99814,0.99111,0, 0.51171875
0.99815,0.98524,0, 0.7265625
0.99814,0.98843,0, 0.34765625
0.99808,1.00000,0, 0.71875
0.99808,1.00000,0, 1.0
0.99808,1.00000,0, 0.6796875
0.99808,1.00000,0, 1.0
0.99808,1.00000,0, 1.0
0.99808,1.00000,0, 0.8125
0.99808,1.00000,0, 1.0
0.99808,1.00000,0, 0.4453125
0.99808,1.00000,0, 0.87109375
0.99808,1.00000,0, 0.60546875
0.99808,1.00000,0, 0.5703125
0.99808,1.00000,0, 1.0
0.99808,1.00000,0, 0.3828125
0.99808,1.00000,0, 1.0
0.99808,1.00000,0, 0.59765625
0.99808,1.00000,0, 0.50390625
0.99846,0.94673,1, 1.0
0.99811,0.95331,1, 1.0
0.99818,0.95970,1, 1.0
0.99370,0.88807,1, 0.77734375
0.99765,0.96546,1, 0.64453125
0.99814,0.98481,1, 0.58203125
0.99793,0.96790,1, 0.35546875
0.99803,0.95689,1, 0.7109375
0.99795,0.98269,1, 0.66015625
0.99813,0.97936,1, 0.62109375
0.99821,0.96566,1, 1.0
0.99794,0.94152,1, 0.640625
0.99813,0.98943,1, 0.92578125
0.99825,0.98155,1, 1.0
0.99828,0.99117,1, 0.30859375
0.99592,0.90622,1, 0.28125
0.99848,0.95919,1, 0.84375
0.99780,0.98150,1, 0.21484375
0.99824,0.97168,1, 1.0
0.99582,0.94382,1, 1.0
0.99769,0.96521,1, 0.45703125
0.99513,0.90336,1, 0.53515625
0.99815,0.99484,1, 1.0
0.99810,0.92841,1, 0.4921875
0.99811,0.98801,1, 0.75390625
0.99800,0.96437,1, 0.30859375
0.99798,0.96372,1, 1.0
0.99839,0.98889,1, 1.0
0.99806,0.98277,1, 0.80078125
0.99808,0.97875,1, 0.92578125
0.99786,0.98317,1, 0.2265625
0.99818,0.98366,1, 1.0
0.99753,0.75877,1, 0.296875
0.99766,0.90015,1, 0.7578125
0.99772,0.91324,1, 1.0
0.99749,0.90409,1, 0.50390625
0.99835,0.98561,1, 1.0
0.99828,0.98290,1, 0.9921875
0.99838,0.98102,1, 0.7265625
0.99812,0.98722,1, 1.0
0.99810,0.92654,1, 0.91015625
0.99812,0.94687,1, 1.0
0.99812,0.94211,1, 0.51171875
0.99809,0.87847,1, 1.0
0.99809,0.91898,1, 0.96484375
0.99803,0.91091,1, 0.47265625
0.99800,0.92808,1, 0.4921875
0.99800,0.93585,1, 1.0
0.99778,0.76473,1, 0.5390625
0.99792,0.89668,1, 0.37109375
0.99789,0.91949,1, 0.4296875
0.99780,0.90299,1, 0.82421875
0.99772,0.71169,1, 0.7890625
0.99783,0.89014,1, 0.4921875
0.99784,0.89686,1, 1.0
0.99768,0.85654,1, 0.40234375
0.99811,0.92785,1, 0.42578125
0.99811,0.91671,1, 0.9765625
0.99801,0.93140,1, 1.0
0.99813,0.93734,1, 0.37109375
0.99808,0.99756,1, 1.0
0.99810,0.99796,1, 0.47265625
0.99802,0.99463,1, 0.40234375
0.99813,0.99759,1, 0.8046875
0.99808,1.00000,1, 0.60546875
0.99809,0.99905,1, 0.7109375
0.99814,0.98843,1, 0.69921875
0.99814,0.99004,1, 0.35546875
0.99808,1.00000,1, 0.33984375
0.99813,0.99046,1, 0.2265625
0.99808,1.00000,1, 1.0
0.99808,1.00000,1, 1.0
0.99808,1.00000,1, 0.6171875
0.99814,0.99004,1, 0.41796875
0.99814,0.99004,1, 0.96484375
0.99808,1.00000,1, 1.0
0.99808,1.00000,1, 1.0
0.99808,1.00000,1, 1.0
0.99808,1.00000,1, 0.6328125
0.99808,1.00000,1, 0.6953125
0.99804,0.96231,2, 0.71875
0.99781,0.94683,2, 0.71875
0.99791,0.97778,2, 0.20703125
0.99816,0.94817,2, 0.26171875
0.99765,0.94593,2, 0.89453125
0.99597,0.91540,2, 0.39453125
0.99790,0.96692,2, 0.4921875
0.99820,0.97153,2, 0.7578125
0.99791,0.98011,2, 0.2734375
0.99788,0.92481,2, 0.17578125
0.99803,0.97553,2, 0.1953125
0.99783,0.98521,2, 0.44140625
0.99833,0.99233,2, 0.765625
0.99829,0.97535,2, 1.0
0.99853,0.96708,2, 0.82421875
0.99838,0.97292,2, 0.515625
0.99818,0.98021,2, 0.4453125
0.99796,0.95886,2, 0.42578125
0.99762,0.97887,2, 0.3203125
0.99826,0.96167,2, 1.0
0.99625,0.93041,2, 0.4765625
0.99777,0.98135,2, 0.2265625
0.99607,0.91641,2, 1.0
0.99844,0.98489,2, 0.65234375
0.99584,0.88680,2, 0.8515625
0.99599,0.88672,2, 1.0
0.99243,0.84969,2, 0.2734375
0.99558,0.80692,2, 0.39453125
0.99812,0.95749,2, 0.37890625
0.99803,0.94684,2, 0.4453125
0.99813,0.97946,2, 1.0
0.99811,0.97357,2, 1.0
0.99780,0.90598,2, 0.45703125
0.99785,0.90174,2, 0.46484375
0.99796,0.87719,2, 0.64453125
0.99787,0.83654,2, 0.66796875
0.99815,0.92759,2, 0.6328125
0.99816,0.98130,2, 1.0
0.99812,0.96095,2, 0.90234375
0.99809,0.92002,2, 0.30078125
0.99790,0.97554,2, 0.50390625
0.99786,0.97436,2, 0.53515625
0.99804,0.96284,2, 0.8125
0.99788,0.97433,2, 0.6953125
0.99826,0.91215,2, 0.4296875
0.99825,0.88813,2, 0.7421875
0.99822,0.92164,2, 1.0
0.99821,0.91563,2, 0.9140625
0.99803,0.87844,2, 1.0
0.99804,0.88349,2, 1.0
0.99808,0.84022,2, 0.33203125
0.99803,0.80114,2, 0.43359375
0.99807,0.96085,2, 1.0
0.99790,0.95201,2, 0.39453125
0.99815,0.93409,2, 1.0
0.99804,0.96880,2, 0.66796875
0.99564,0.88240,2, 0.8046875
0.99595,0.85020,2, 1.0
0.99791,0.94969,2, 1.0
0.99562,0.86261,2, 0.55078125
0.99781,0.71798,2, 0.4921875
0.99792,0.89314,2, 1.0
0.99792,0.89404,2, 0.55859375
0.99778,0.85637,2, 0.73046875
0.99818,0.98555,2, 0.36328125
0.99818,0.98233,2, 0.6875
0.99784,0.98637,2, 0.84375
0.99786,0.98317,2, 0.35546875
0.99800,0.96437,2, 0.55859375
0.99528,0.89632,2, 0.95703125
0.99813,0.99204,2, 0.1953125
0.99813,0.99204,2, 0.58984375
0.99541,0.91360,2, 0.70703125
0.99810,0.98619,2, 0.30078125
0.99818,0.98233,2, 0.17578125
0.99815,0.98026,2, 0.3828125
0.99788,0.98261,2, 0.25
0.99788,0.98261,2, 1.0
0.99813,0.99204,2, 0.87109375
0.99815,0.98026,2, 0.42578125
0.99824,0.91193,3, 0.46484375
0.99838,0.96672,3, 0.71875
0.99824,0.97058,3, 1.0
0.99828,0.96939,3, 0.2890625
0.99806,0.94413,3, 0.28125
0.99814,0.97615,3, 0.515625
0.99787,0.96915,3, 1.0
0.99815,0.93139,3, 0.53125
0.99758,0.87742,3, 1.0
0.99777,0.98052,3, 0.20703125
0.99708,0.87643,3, 0.51171875
0.99834,0.97445,3, 0.6953125
0.99793,0.97272,3, 0.71875
0.99748,0.94763,3, 1.0
0.99765,0.95051,3, 0.56640625
0.99744,0.96270,3, 0.6171875
0.99718,0.89855,3, 1.0
0.99796,0.97070,3, 0.62109375
0.99789,0.94268,3, 0.73046875
0.99772,0.96162,3, 0.9921875
0.99821,0.97858,3, 1.0
0.99817,0.98659,3, 0.46484375
0.99818,0.97381,3, 0.34765625
0.99833,0.91879,3, 1.0
0.99799,0.91384,3, 0.39453125
0.99760,0.90758,3, 0.46484375
0.99891,0.82092,3, 0.5390625
0.99790,0.83345,3, 0.890625
0.99756,0.95995,3, 0.95703125
0.99787,0.98381,3, 0.45703125
0.99591,0.90198,3, 0.76953125
0.99742,0.97644,3, 0.9765625
0.99820,0.96829,3, 1.0
0.99821,0.96353,3, 0.984375
0.99814,0.96918,3, 1.0
0.99820,0.96151,3, 1.0
0.99814,0.95281,3, 0.55078125
0.99815,0.95491,3, 0.39453125
0.99810,0.96141,3, 0.7578125
0.99814,0.93703,3, 0.76953125
0.99810,0.93762,3, 0.28125
0.99812,0.95119,3, 0.51171875
0.99815,0.93959,3, 0.13671875
0.99814,0.94147,3, 0.6328125
0.99783,0.95519,3, 0.22265625
0.99791,0.89328,3, 0.44140625
0.99720,0.93891,3, 0.390625
0.99616,0.91577,3, 1.0
0.99781,0.93817,3, 1.0
0.99754,0.93048,3, 0.34765625
0.99776,0.95306,3, 0.87109375
0.99794,0.91447,3, 0.43359375
0.99814,0.98939,3, 0.94140625
0.99814,0.98607,3, 0.578125
0.99808,0.98288,3, 0.45703125
0.99812,0.97511,3, 0.73828125
0.99809,0.89337,3, 0.47265625
0.99792,0.96656,3, 0.40234375
0.99797,0.91557,3, 0.82421875
0.99807,0.93236,3, 0.84375
0.99791,0.87835,3, 1.0
0.99786,0.86828,3, 1.0
0.99785,0.90574,3, 0.640625
0.99779,0.89392,3, 1.0
0.99816,0.94880,3, 0.6796875
0.99809,0.98865,3, 0.41796875
0.99815,0.98026,3, 0.3203125
0.99803,0.97553,3, 0.28125
0.99811,0.97797,3, 0.91796875
0.99795,0.98280,3, 0.46484375
0.99808,0.93982,3, 0.4921875
0.99816,0.97870,3, 0.35546875
0.99816,0.97870,3, 0.36328125
0.99787,0.98123,3, 1.0
0.99810,0.96184,3, 1.0
0.99787,0.96470,3, 0.1953125
0.99790,0.98535,3, 0.86328125
0.99778,0.98279,3, 0.41796875
