toxicity,similarity,generation
0.99808,0.97534,0, 32.0
0.99797,0.96714,0, 32.0
0.99821,0.98985,0, 32.0
0.99812,0.94776,0, 32.0
0.99812,0.83928,0, 32.0
0.99815,0.77791,0, 32.0
0.99807,0.85466,0, 32.0
0.99815,0.84291,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99808,1.00000,0, 32.0
0.99679,0.97181,1, 32.0
0.99739,0.96087,1, 32.0
0.99793,0.94019,1, 32.0
0.99806,0.97263,1, 32.0
0.99819,0.82731,1, 32.0
0.99674,0.94401,1, 32.0
0.99808,0.96640,1, 32.0
0.99809,0.97677,1, 32.0
0.99837,0.92372,1, 32.0
0.99553,0.89229,1, 20.0
0.99833,0.93119,1, 32.0
0.99813,0.94228,1, 32.0
0.99775,0.94538,1, 32.0
0.99803,0.96229,1, 32.0
0.99816,0.98708,1, 32.0
0.99728,0.95205,1, 32.0
0.99813,0.82927,1, 32.0
0.99807,0.95219,1, 32.0
0.99797,0.93981,1, 32.0
0.99795,0.94495,1, 32.0
0.99796,0.81296,1, 32.0
0.99745,0.79002,1, 32.0
0.99810,0.83590,1, 32.0
0.99826,0.82751,1, 32.0
0.99826,0.76636,1, 32.0
0.99822,0.75296,1, 32.0
0.99683,0.75933,1, 32.0
0.99831,0.72928,1, 32.0
0.99714,0.82272,1, 32.0
0.99701,0.76442,1, 32.0
0.99820,0.83728,1, 32.0
0.99795,0.86161,1, 32.0
0.99806,0.91134,1, 32.0
0.99821,0.81718,1, 32.0
0.99754,0.89003,1, 32.0
0.99684,0.81732,1, 32.0
0.99808,0.92108,1, 32.0
0.99811,0.96103,1, 32.0
0.99806,0.86134,1, 32.0
0.99809,0.90625,1, 32.0
0.99790,0.92269,1, 32.0
0.99774,0.90975,1, 32.0
0.99804,0.91895,1, 32.0
0.99784,0.91471,1, 32.0
0.99827,0.92271,1, 32.0
0.99827,0.91272,1, 32.0
0.99825,0.91693,1, 32.0
0.99826,0.91737,1, 32.0
0.99813,0.73551,1, 32.0
0.99812,0.87410,1, 32.0
0.99788,0.86193,1, 32.0
0.99800,0.88772,1, 32.0
0.99811,0.82688,1, 32.0
0.99819,0.78390,1, 32.0
0.99755,0.80621,1, 32.0
0.99694,0.79532,1, 32.0
0.99812,0.75038,1, 32.0
0.99791,0.73911,1, 32.0
0.99811,0.76245,1, 32.0
0.99814,0.74628,1, 32.0
0.99810,0.83994,1, 32.0
0.99809,0.77219,1, 32.0
0.99810,0.78641,1, 32.0
0.99814,0.73362,1, 32.0
0.99797,0.96714,1, 32.0
0.99809,0.97852,1, 32.0
0.99809,0.99037,1, 32.0
0.99808,0.90604,1, 32.0
0.99812,0.90963,1, 32.0
0.99803,0.92695,1, 32.0
0.99805,0.93386,1, 32.0
0.99801,0.96943,1, 32.0
0.99556,0.91809,2, 32.0
0.99534,0.87050,2, 32.0
0.99562,0.90728,2, 32.0
0.99586,0.88141,2, 32.0
