toxicity,similarity,generation
0.99813,0.98683,0, 1.0
0.99763,0.98047,0, 0.59375
0.99818,0.98185,0, 1.0
0.99821,0.98194,0, 1.0
0.99819,0.96368,0, 0.8359375
0.99811,0.92808,0, 1.0
0.99805,0.91533,0, 0.328125
0.99809,0.92974,0, 1.0
0.99809,0.93716,0, 1.0
0.99806,0.90513,0, 1.0
0.99808,1.00000,0, 1.0
0.99808,1.00000,0, 0.484375
0.99808,1.00000,0, 1.0
0.99808,1.00000,0, 1.0
0.99808,1.00000,0, 1.0
0.99808,1.00000,0, 1.0
0.99808,1.00000,0, 1.0
0.99808,1.00000,0, 0.828125
0.99633,0.79288,1, 1.0
0.99812,0.89979,1, 0.984375
0.99816,0.82032,1, 1.0
0.99827,0.88366,1, 0.765625
0.99602,0.78896,1, 1.0
0.99778,0.97260,1, 0.8671875
0.99807,0.96708,1, 1.0
0.99821,0.99279,1, 1.0
0.99828,0.98280,1, 1.0
0.99604,0.92303,1, 1.0
0.99747,0.96102,1, 1.0
0.99765,0.88385,1, 1.0
0.99757,0.94945,1, 1.0
0.99756,0.91210,1, 1.0
0.99767,0.96511,1, 0.8671875
0.99817,0.98347,1, 1.0
0.99602,0.92409,1, 0.6015625
0.99812,0.99341,1, 1.0
0.99779,0.99125,1, 1.0
0.99762,0.98218,1, 0.578125
0.99829,0.93064,1, 0.90625
0.99705,0.94272,1, 1.0
0.99818,0.96201,1, 1.0
0.99791,0.90242,1, 0.859375
0.99761,0.87061,1, 0.6796875
0.99815,0.99346,1, 1.0
0.99751,0.93026,1, 0.953125
0.99796,0.96186,1, 0.7109375
0.99811,0.97459,1, 0.9296875
0.99674,0.92431,1, 1.0
0.99800,0.97096,1, 1.0
0.99807,0.98917,1, 1.0
0.99790,0.98152,1, 0.9296875
0.99817,0.94742,1, 1.0
0.99797,0.98049,1, 1.0
0.99652,0.93595,1, 1.0
0.99820,0.98141,1, 0.6171875
0.99822,0.98363,1, 1.0
0.99867,0.96635,1, 1.0
0.99793,0.95853,1, 0.765625
0.99806,0.88357,1, 1.0
0.99812,0.88521,1, 1.0
0.99804,0.87295,1, 1.0
0.99806,0.89020,1, 1.0
0.99786,0.87285,1, 1.0
0.99769,0.75245,1, 1.0
0.99775,0.90176,1, 1.0
0.99785,0.92627,1, 0.765625
0.99765,0.90774,1, 0.5625
0.99769,0.83950,1, 1.0
0.99769,0.94052,1, 1.0
0.99769,0.94550,1, 1.0
0.99758,0.94785,1, 0.578125
0.99789,0.92838,1, 0.7890625
0.99778,0.93646,1, 0.5625
0.99766,0.75204,1, 1.0
0.99780,0.90278,1, 0.390625
0.99773,0.92269,1, 0.6171875
0.99771,0.90476,1, 1.0
0.99783,0.84295,1, 1.0
0.99776,0.69498,1, 1.0
0.99780,0.86671,1, 0.5625
0.99791,0.86958,1, 0.8359375
0.99773,0.78017,1, 0.828125
0.99769,0.85921,1, 1.0
0.99808,0.99729,1, 0.828125
0.99804,0.99791,1, 1.0
0.99811,0.99575,1, 1.0
0.99810,0.99768,1, 1.0
0.99803,0.97967,1, 1.0
0.99818,0.94551,1, 1.0
0.99796,0.94972,1, 0.9453125
0.99813,0.96519,1, 1.0
0.99809,0.95601,1, 1.0
0.99816,0.90742,1, 1.0
0.99820,0.90330,1, 1.0
0.99822,0.91971,1, 0.46875
0.99822,0.90828,1, 1.0
0.99823,0.88768,1, 1.0
0.99820,0.91505,1, 1.0
0.99808,1.00000,1, 1.0
0.99808,1.00000,1, 1.0
0.99808,1.00000,1, 0.8046875
0.99758,0.97865,1, 0.953125
0.99829,0.98535,1, 1.0
0.99810,0.98076,1, 1.0
0.99829,0.98535,1, 0.765625
0.99763,0.98047,1, 1.0
0.99809,0.90607,2, 0.984375
0.99618,0.79111,2, 1.0
0.99787,0.89691,2, 1.0
0.99789,0.88402,2, 1.0
0.99816,0.83950,2, 1.0
