toxicity,similarity,generation
0.99684,0.96028,0, 68.0
0.99816,0.97553,0, 128.0
0.99425,0.85513,0, 57.0
0.99763,0.93589,0, 62.0
0.99838,0.96560,0, 128.0
0.99769,0.75245,0, 128.0
0.99775,0.90176,0, 128.0
0.99785,0.92627,0, 128.0
0.99765,0.90774,0, 128.0
0.99769,0.83950,0, 60.0
0.99808,1.00000,0, 128.0
0.99808,1.00000,0, 128.0
0.99808,1.00000,0, 128.0
0.99808,1.00000,0, 128.0
0.99808,1.00000,0, 128.0
0.99808,1.00000,0, 55.0
0.99808,1.00000,0, 128.0
0.99808,1.00000,0, 128.0
0.99823,0.99473,1, 128.0
0.99778,0.97644,1, 119.0
0.99772,0.97206,1, 128.0
0.99791,0.97266,1, 128.0
0.99822,0.98118,1, 128.0
0.99156,0.81103,1, 28.0
0.99408,0.85594,1, 45.0
0.99394,0.85311,1, 50.0
0.99310,0.92632,1, 89.0
0.99352,0.85674,1, 55.0
0.99699,0.80487,1, 74.0
0.99744,0.82262,1, 128.0
0.99748,0.78595,1, 119.0
0.99741,0.84492,1, 128.0
0.99083,0.88567,1, 128.0
0.99775,0.93038,1, 128.0
0.99623,0.92955,1, 128.0
0.99690,0.88613,1, 58.0
0.99677,0.91716,1, 95.0
0.99777,0.92797,1, 128.0
0.99682,0.96048,1, 81.0
0.99680,0.96178,1, 50.0
0.99721,0.95603,1, 72.0
0.99696,0.96326,1, 107.0
0.99678,0.95861,1, 101.0
0.99728,0.95909,1, 128.0
0.99809,0.98453,1, 128.0
0.99830,0.94542,1, 128.0
0.99816,0.92120,1, 128.0
0.99817,0.98849,1, 128.0
0.99836,0.96072,1, 128.0
0.99816,0.96377,1, 126.0
0.99826,0.97484,1, 105.0
0.99837,0.97608,1, 128.0
0.99805,0.97230,1, 84.0
0.99752,0.94116,1, 128.0
0.99836,0.95941,1, 77.0
0.99860,0.95063,1, 119.0
0.99832,0.96803,1, 128.0
0.99844,0.97189,1, 128.0
0.99769,0.75245,1, 85.0
0.99775,0.90176,1, 91.0
0.99785,0.92627,1, 70.0
0.99765,0.90774,1, 128.0
0.99769,0.83950,1, 128.0
0.99417,0.85126,1, 45.0
0.99454,0.84566,1, 72.0
0.99418,0.84951,1, 41.0
0.99421,0.84537,1, 128.0
0.99434,0.84912,1, 101.0
0.99772,0.74919,1, 60.0
0.99765,0.74582,1, 128.0
0.99773,0.74460,1, 128.0
0.99786,0.73795,1, 128.0
0.99779,0.71636,1, 128.0
0.99763,0.84724,1, 128.0
0.99769,0.85536,1, 128.0
0.99772,0.78509,1, 94.0
0.99764,0.84326,1, 128.0
0.99769,0.73066,1, 128.0
0.99686,0.95237,1, 128.0
0.99693,0.95343,1, 128.0
0.99669,0.94939,1, 128.0
0.99681,0.91927,1, 50.0
0.99671,0.95647,1, 128.0
0.99808,0.98490,1, 128.0
0.99810,0.92684,1, 128.0
0.99756,0.96425,1, 128.0
0.99680,0.95711,1, 128.0
0.99659,0.91480,1, 128.0
0.99842,0.93834,1, 128.0
0.99835,0.95706,1, 91.0
0.99845,0.94802,1, 109.0
0.99830,0.92698,1, 128.0
0.99810,0.92679,1, 128.0
0.99843,0.92109,1, 128.0
0.99846,0.93764,1, 82.0
0.99830,0.93682,1, 40.0
0.99854,0.92848,1, 128.0
0.99829,0.93024,1, 128.0
0.99808,1.00000,1, 128.0
0.99425,0.85513,1, 101.0
0.99788,0.96926,1, 106.0
0.99808,1.00000,1, 122.0
0.99822,0.99743,1, 128.0
0.99833,0.96093,1, 128.0
0.99783,0.96764,1, 128.0
0.99832,0.96884,1, 107.0
0.99135,0.82467,2, 26.0
0.99342,0.88155,2, 128.0
0.99159,0.81909,2, 128.0
0.99140,0.80129,2, 38.0
0.99159,0.81653,2, 128.0
0.99835,0.96167,2, 53.0
