toxicity,similarity,generation
0.99835,0.92012,0, 1.0000
0.99819,0.93835,0, 1.0000
0.99810,0.94730,0, 1.0000
0.99826,0.95617,0, 1.0000
0.99807,0.98763,0, 1.0000
0.99831,0.93692,0, 1.0000
0.99834,0.93135,0, 1.0000
0.99788,0.95232,0, 1.0000
0.99749,0.87936,0, 1.0000
0.99732,0.89911,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99827,1.00000,0, 1.0000
0.99798,0.97305,1, 1.0000
0.99806,0.94677,1, 1.0000
0.99816,0.94681,1, 1.0000
0.99804,0.95061,1, 1.0000
0.99817,0.91666,1, 1.0000
0.99819,0.89661,1, 1.0000
0.99851,0.97269,1, 1.0000
0.99830,0.79079,1, 1.0000
0.99840,0.95911,1, 1.0000
0.99721,0.83184,1, 1.0000
0.99816,0.88661,1, 1.0000
0.99819,0.87847,1, 1.0000
0.99820,0.91033,1, 1.0000
0.99819,0.93190,1, 1.0000
0.99795,0.90106,1, 1.0000
0.99819,0.89117,1, 1.0000
0.99802,0.90228,1, 1.0000
0.99819,0.91072,1, 1.0000
0.99806,0.94183,1, 1.0000
0.99777,0.88861,1, 1.0000
0.99846,0.87764,1, 1.0000
0.99810,0.92690,1, 1.0000
0.99857,0.94831,1, 1.0000
0.99813,0.95435,1, 1.0000
0.99833,0.92052,1, 1.0000
0.99766,0.95354,1, 1.0000
0.99766,0.95436,1, 1.0000
0.99782,0.96332,1, 1.0000
0.99799,0.96862,1, 1.0000
0.99752,0.92675,1, 1.0000
0.99806,0.89979,1, 1.0000
0.99834,0.91284,1, 1.0000
0.99816,0.92087,1, 1.0000
0.99708,0.82005,1, 1.0000
0.99829,0.90104,1, 1.0000
0.99694,0.83664,1, 1.0000
0.99794,0.84008,1, 1.0000
0.99820,0.88943,1, 1.0000
0.99842,0.87682,1, 1.0000
0.99837,0.85849,1, 1.0000
0.99682,0.84142,1, 1.0000
0.99777,0.93868,1, 1.0000
0.99762,0.89439,1, 1.0000
0.99750,0.85365,1, 1.0000
0.99699,0.83465,1, 1.0000
0.99651,0.84979,1, 1.0000
0.99708,0.88218,1, 1.0000
0.99645,0.79334,1, 1.0000
0.99713,0.88156,1, 1.0000
0.99692,0.84795,1, 1.0000
0.99713,0.85065,1, 1.0000
0.99712,0.86787,1, 1.0000
0.99693,0.85505,1, 1.0000
0.99701,0.87113,1, 1.0000
0.99722,0.89923,1, 1.0000
0.99837,0.96652,1, 1.0000
0.99823,0.97881,1, 1.0000
0.99811,0.90696,1, 1.0000
0.99796,0.95333,1, 1.0000
0.99807,0.93022,1, 1.0000
0.99811,0.94228,1, 1.0000
0.99813,0.94717,1, 1.0000
0.99826,0.88107,1, 1.0000
0.99824,0.95951,1, 1.0000
0.99786,0.96045,1, 1.0000
0.99832,0.87899,1, 1.0000
0.99822,0.95597,1, 1.0000
0.99821,0.96600,1, 1.0000
0.99800,0.89661,1, 1.0000
0.99819,0.94183,1, 1.0000
0.99806,0.96056,1, 1.0000
0.99820,0.88952,1, 1.0000
0.99810,0.95151,1, 1.0000
0.99709,0.90865,1, 1.0000
0.99819,0.94654,1, 1.0000
0.99829,0.93878,1, 1.0000
0.99817,0.94033,1, 1.0000
0.99831,0.84321,1, 1.0000
0.99823,0.88645,1, 1.0000
0.99829,0.92804,1, 1.0000
0.99841,0.89320,1, 1.0000
0.99837,0.86892,1, 1.0000
0.99749,0.78938,1, 1.0000
0.99743,0.81771,1, 1.0000
0.99787,0.88653,1, 1.0000
0.99823,0.89863,1, 1.0000
0.99819,0.91687,1, 1.0000
0.99822,0.80913,1, 1.0000
0.99813,0.84954,1, 1.0000
0.99821,0.88452,1, 1.0000
0.99850,0.93568,1, 1.0000
0.99826,0.95259,1, 1.0000
0.99838,0.92230,1, 1.0000
0.99846,0.94339,1, 1.0000
0.99845,0.93050,1, 1.0000
0.99827,0.91547,1, 1.0000
0.99831,0.91282,1, 1.0000
0.99827,0.91043,1, 1.0000
0.99837,0.91343,1, 1.0000
0.99842,0.89766,1, 1.0000
0.99812,0.91288,1, 1.0000
0.99811,0.85957,1, 1.0000
0.99807,0.92053,1, 1.0000
0.99811,0.89470,1, 1.0000
0.99812,0.78153,1, 1.0000
0.99824,0.69178,1, 1.0000
0.99831,0.86385,1, 1.0000
0.99829,0.87053,1, 1.0000
0.99829,0.79062,1, 1.0000
0.99823,0.80642,1, 1.0000
0.99835,0.90465,1, 1.0000
