toxicity,similarity,generation
0.99809,0.96516,0, 117.0
0.99774,0.97925,0, 128.0
0.99791,0.97768,0, 107.0
0.99811,0.97154,0, 128.0
0.99803,0.97417,0, 116.0
0.99836,0.92817,0, 128.0
0.99827,0.91671,0, 128.0
0.99828,0.92895,0, 128.0
0.99812,0.94276,0, 114.0
0.99835,0.90830,0, 128.0
0.99808,1.00000,0, 107.0
0.99808,1.00000,0, 128.0
0.99808,1.00000,0, 103.0
0.99808,1.00000,0, 60.0
0.99808,1.00000,0, 128.0
0.99808,1.00000,0, 87.0
0.99808,1.00000,0, 125.0
0.99808,1.00000,0, 128.0
0.99820,0.95159,1, 121.0
0.99797,0.98594,1, 69.0
0.99804,0.98637,1, 154.0
0.99797,0.95686,1, 117.0
0.99800,0.94382,1, 51.0
0.99797,0.85954,1, 64.0
0.99841,0.96977,1, 123.0
0.99799,0.98950,1, 154.0
0.99821,0.99573,1, 154.0
0.99836,0.97910,1, 92.0
0.99812,0.96090,1, 147.0
0.99742,0.96887,1, 154.0
0.99827,0.94248,1, 70.0
0.99786,0.95245,1, 154.0
0.99819,0.98976,1, 87.0
0.99771,0.97384,1, 154.0
0.99767,0.93778,1, 154.0
0.99816,0.98237,1, 154.0
0.99804,0.99517,1, 154.0
0.99817,0.99107,1, 154.0
0.99786,0.97181,1, 43.0
0.99787,0.94092,1, 108.0
0.99789,0.98024,1, 94.0
0.99752,0.95484,1, 119.0
0.99802,0.92624,1, 154.0
0.99714,0.92944,1, 75.0
0.99800,0.89496,1, 154.0
0.99804,0.92094,1, 121.0
0.99517,0.84205,1, 154.0
0.99278,0.85268,1, 81.0
0.99777,0.95812,1, 49.0
0.99781,0.93106,1, 146.0
0.99783,0.93941,1, 64.0
0.99795,0.97766,1, 154.0
0.99563,0.91159,1, 94.0
0.99817,0.96014,1, 154.0
0.99809,0.97197,1, 154.0
0.99769,0.89677,1, 117.0
0.99775,0.93647,1, 154.0
0.99811,0.98031,1, 102.0
0.99744,0.74874,1, 143.0
0.99759,0.90085,1, 146.0
0.99763,0.92040,1, 154.0
0.99739,0.90460,1, 154.0
0.99758,0.84483,1, 136.0
0.99772,0.71169,1, 79.99999999999999
0.99783,0.89014,1, 154.0
0.99784,0.89686,1, 108.0
0.99768,0.85654,1, 150.0
0.99774,0.79879,1, 154.0
0.99835,0.99643,1, 91.0
0.99827,0.99813,1, 121.0
0.99830,0.99418,1, 154.0
0.99813,0.99587,1, 154.0
0.99833,0.97906,1, 154.0
0.99808,0.98521,1, 154.0
0.99816,0.92727,1, 154.0
0.99747,0.96025,1, 108.0
0.99686,0.95675,1, 154.0
0.99666,0.91447,1, 111.0
0.99791,0.88811,1, 154.0
0.99796,0.83970,1, 131.0
0.99803,0.89996,1, 154.0
0.99793,0.85164,1, 154.0
0.99800,0.80150,1, 154.0
0.99827,0.92833,1, 154.0
0.99814,0.93004,1, 143.0
0.99832,0.92883,1, 152.0
0.99835,0.93236,1, 154.0
0.99811,0.93682,1, 154.0
0.99806,0.95125,1, 135.0
0.99800,0.95676,1, 152.0
0.99791,0.95585,1, 154.0
0.99807,0.96028,1, 154.0
0.99802,0.93446,1, 154.0
0.99815,0.93383,1, 154.0
0.99825,0.84597,1, 113.0
0.99751,0.89989,1, 154.0
0.99682,0.90466,1, 154.0
0.99647,0.87954,1, 154.0
0.99798,0.98357,1, 154.0
0.99808,1.00000,1, 154.0
0.99802,0.99364,1, 59.0
0.99800,0.99436,1, 154.0
0.99808,1.00000,1, 104.0
0.99798,0.91876,1, 154.0
0.99813,0.99806,1, 147.0
0.99808,0.93788,1, 98.0
0.99751,0.94334,2, 157.0
0.99625,0.91018,2, 108.99999999999999
0.99720,0.95851,2, 80.0
0.99795,0.95315,2, 154.0
0.99841,0.93375,2, 73.0
0.99757,0.94904,2, 144.0
0.99724,0.91408,2, 35.0
0.99751,0.93822,2, 91.0
0.99690,0.87346,2, 174.0
0.99761,0.94559,2, 63.0
0.99838,0.91824,2, 169.0
0.99770,0.84250,2, 61.0
0.99800,0.89659,2, 174.0
0.99843,0.93754,2, 174.0
0.99786,0.94377,2, 87.0
0.99771,0.97178,2, 174.0
0.99751,0.93933,2, 174.0
0.99816,0.97304,2, 66.0
0.99837,0.98509,2, 174.0
0.99788,0.90066,2, 174.0
0.99653,0.91297,2, 111.00000000000001
0.99798,0.93836,2, 122.0
0.99081,0.90838,2, 154.0
0.99780,0.93523,2, 174.0
0.99781,0.93356,2, 144.0
0.99780,0.86640,2, 168.0
0.99798,0.85973,2, 174.0
0.99808,0.88646,2, 174.0
0.99726,0.88016,2, 138.0
0.99835,0.86379,2, 131.0
0.99746,0.92978,2, 174.0
0.99783,0.95620,2, 174.0
0.99739,0.90454,2, 167.0
0.99749,0.95387,2, 157.0
0.99806,0.98504,2, 162.0
0.99788,0.91648,2, 174.0
0.99841,0.90691,2, 174.0
0.99822,0.93085,2, 142.0
0.99824,0.92400,2, 174.0
0.99815,0.84515,2, 73.0
0.99789,0.95495,2, 104.00000000000001
0.99769,0.94163,2, 174.0
0.99799,0.94260,2, 134.0
0.99775,0.95587,2, 174.0
0.99789,0.93358,2, 163.0
0.99785,0.93558,2, 106.0
0.99746,0.87750,2, 174.0
0.99767,0.90273,2, 47.0
0.99772,0.90438,2, 146.0
0.99770,0.93125,2, 152.0
0.99801,0.89205,2, 150.0
0.99795,0.91253,2, 76.0
0.99808,0.90518,2, 174.0
0.99802,0.89638,2, 174.0
0.99790,0.93407,2, 101.99999999999999
0.99803,0.92507,2, 174.0
0.99806,0.96789,2, 174.0
0.99800,0.94799,2, 174.0
0.99811,0.91452,2, 168.0
0.99803,0.90575,2, 111.00000000000001
0.99800,0.93430,2, 150.0
0.99787,0.93012,2, 174.0
0.99794,0.92843,2, 78.0
0.99783,0.93726,2, 108.99999999999999
0.99788,0.93862,2, 174.0
0.99807,0.78178,2, 174.0
0.99805,0.81486,2, 63.0
0.99801,0.77478,2, 86.0
0.99801,0.79276,2, 174.0
0.99803,0.78765,2, 173.0
0.99809,0.90917,2, 174.0
0.99806,0.89017,2, 57.0
0.99803,0.92408,2, 154.0
0.99805,0.90776,2, 132.0
0.99800,0.92203,2, 71.0
0.99787,0.69369,2, 90.0
0.99812,0.85529,2, 156.0
0.99820,0.86013,2, 88.00000000000001
0.99766,0.86163,2, 80.0
0.99813,0.78536,2, 104.00000000000001
0.99781,0.98556,2, 174.0
0.99783,0.93941,2, 75.0
0.99743,0.95053,2, 174.0
0.99795,0.97566,2, 124.0
0.99795,0.97566,2, 147.0
0.99798,0.90629,2, 94.0
0.99802,0.95214,2, 35.0
0.99779,0.95421,2, 174.0
0.99843,0.93543,3, 179.0
0.99802,0.92976,3, 179.0
0.99865,0.91931,3, 179.0
0.99791,0.94074,3, 72.0
0.99842,0.87386,3, 87.0
0.99720,0.92856,3, 75.0
0.99740,0.87810,3, 29.999999999999996
0.99721,0.85614,3, 62.00000000000001
0.99808,0.86858,3, 13.000000000000002
0.99767,0.88130,3, 48.0
0.99761,0.87368,3, 106.00000000000001
0.99757,0.88201,3, 94.0
0.99385,0.76226,3, 48.0
0.99756,0.85329,3, 90.0
0.99726,0.89014,3, 179.0
0.99792,0.87777,3, 123.0
0.99793,0.87909,3, 179.0
0.99790,0.85288,3, 179.0
0.99743,0.75001,3, 179.0
0.99803,0.87281,3, 179.0
0.99794,0.86000,3, 176.0
0.99761,0.86606,3, 87.0
0.99803,0.86043,3, 179.0
0.99785,0.85276,3, 179.0
0.99672,0.81796,3, 179.0
0.99524,0.88646,3, 22.0
0.99762,0.95468,3, 170.0
0.99711,0.93639,3, 76.0
0.99686,0.88974,3, 103.0
0.99518,0.74006,3, 179.0
0.99771,0.81518,3, 100.0
0.99816,0.78274,3, 73.0
0.99857,0.76490,3, 40.0
0.99806,0.80366,3, 179.0
0.99782,0.80624,3, 42.0
0.99815,0.94659,3, 179.0
0.99805,0.95754,3, 165.0
0.99758,0.96617,3, 124.00000000000001
0.99813,0.94789,3, 91.0
0.99799,0.93245,3, 179.0
0.99804,0.83564,3, 152.0
0.99811,0.78849,3, 179.0
0.99802,0.86352,3, 73.0
0.99806,0.86094,3, 179.0
0.99805,0.82973,3, 165.0
0.99729,0.90733,3, 95.00000000000001
0.99718,0.84914,3, 53.00000000000001
0.99714,0.88350,3, 148.0
0.99721,0.89043,3, 64.0
0.99722,0.81193,3, 179.0
0.99794,0.88093,3, 179.0
0.99785,0.89009,3, 172.0
0.99785,0.87759,3, 103.0
0.99796,0.88099,3, 62.00000000000001
0.99765,0.87601,3, 179.0
0.99794,0.87211,3, 140.0
0.99788,0.88210,3, 179.0
0.99792,0.88309,3, 179.0
0.99781,0.87597,3, 179.0
0.99792,0.87924,3, 179.0
0.99752,0.78591,3, 106.00000000000001
0.99750,0.82051,3, 179.0
0.99774,0.83513,3, 48.0
0.99730,0.82600,3, 48.0
0.99750,0.82969,3, 179.0
0.99795,0.91632,3, 179.0
0.99764,0.90068,3, 156.0
0.99782,0.92208,3, 129.0
0.99801,0.89960,3, 179.0
0.99764,0.92627,3, 179.0
0.99804,0.77660,3, 179.0
0.99811,0.72525,3, 124.00000000000001
0.99767,0.76859,3, 179.0
0.99797,0.79541,3, 179.0
0.99790,0.73456,3, 78.0
0.99817,0.81509,3, 179.0
0.99819,0.83306,3, 95.00000000000001
0.99815,0.83863,3, 179.0
0.99821,0.79510,3, 179.0
0.99819,0.79881,3, 179.0
0.99771,0.83506,3, 179.0
0.99771,0.83506,3, 78.0
0.99801,0.87048,3, 179.0
0.99828,0.89530,3, 179.0
0.99817,0.88097,3, 179.0
0.99784,0.93625,3, 179.0
0.99791,0.97271,3, 116.0
0.99727,0.88858,3, 124.00000000000001
0.99791,0.83252,4, 166.0
0.99794,0.88002,4, 64.0
0.99794,0.86313,4, 178.0
0.99720,0.86555,4, 178.0
0.99809,0.84886,4, 26.0
0.98602,0.86877,4, 178.0
0.99484,0.86944,4, 58.0
0.98588,0.86046,4, 73.0
0.99591,0.88634,4, 139.0
0.99478,0.84029,4, 36.0
0.99703,0.89793,4, 158.0
0.99668,0.83138,4, 178.0
0.99709,0.92164,4, 80.0
0.99771,0.88901,4, 93.99999999999999
0.99730,0.88479,4, 178.0
0.99730,0.89468,4, 88.0
0.99699,0.77146,4, 178.0
0.99016,0.81095,4, 53.0
0.99718,0.89034,4, 82.0
0.99702,0.84787,4, 178.0
0.99769,0.94598,4, 178.0
0.99760,0.93568,4, 178.0
0.99805,0.92632,4, 44.0
0.99816,0.92562,4, 178.0
0.99759,0.94961,4, 80.0
0.99848,0.79239,4, 144.0
0.99574,0.68400,4, 22.0
0.99845,0.72558,4, 75.0
0.99852,0.70138,4, 22.0
