toxicity,similarity
35,0.8796815276145935
38,0.9810627698898315
46,0.9677103757858276
66,0.8623222708702087
55,0.9799956679344177
121,0.8789802193641663
36,0.9747302532196045
137,0.9702557325363159
43,0.9764735102653503
45,0.9764716029167175
80,0.9670615792274475
43,0.9728559851646423
57,0.9107388854026794
48,0.9746617078781128
66,0.9705016613006592
48,0.887719452381134
61,0.9932715892791748
107,0.9782770276069641
86,0.9972968697547913
22,0.9698396325111389
28,0.9896020293235779
44,0.9589403867721558
52,0.9801352024078369
39,0.9735615253448486
77,0.9832648038864136
69,0.9768230319023132
117,0.986038088798523
31,0.9804404973983765
85,0.9616612792015076
127,0.9915022253990173
42,0.9867309331893921
44,0.9878201484680176
28,0.95899498462677
54,0.9833584427833557
30,0.9659743309020996
42,0.9000139236450195
99,0.9876514673233032
37,0.9852319955825806
48,0.9852758049964905
62,0.9863006472587585
31,0.9478819370269775
60,0.9849562048912048
27,0.9512918591499329
83,0.971160888671875
97,0.9925535321235657
28,0.9817809462547302
89,0.9833890199661255
88,0.9988065361976624
121,0.965462863445282
47,0.9638404250144958
21,0.9654709100723267
85,0.9880738854408264
31,0.941341757774353
24,0.9791437983512878
96,0.9710556864738464
57,0.974486231803894
61,0.9486979246139526
32,0.9639634490013123
107,0.978530764579773
164,0.9859034419059753
45,0.9863901734352112
95,0.9694061875343323
25,0.8952364921569824
33,0.9653962850570679
100,0.9783040285110474
117,0.9838747978210449
139,0.9804993867874146
18,0.9500084519386292
31,0.9700032472610474
81,0.9645340442657471
27,0.9557628631591797
198,0.9723305106163025
91,0.9517554044723511
79,0.9740704298019409
87,0.9492124915122986
74,0.9640747308731079
128,0.9134145975112915
32,0.88786381483078
59,0.939086377620697
33,0.9789544343948364
30,0.9626684188842773
14,0.9333959221839905
37,0.9662347435951233
31,0.9797756671905518
65,0.8884580731391907
86,0.9343244433403015
70,0.9258275032043457
54,0.9926580190658569
105,0.9782905578613281
143,0.9840461611747742
77,0.9922490119934082
49,0.9683817028999329
56,0.9938904047012329
39,0.9336695075035095
21,0.9301165342330933
81,0.9732707738876343
62,0.9616770148277283
38,0.9617622494697571
36,0.9878162741661072
35,0.9613935947418213
26,0.9628432989120483
29,0.9865245223045349
60,0.9425925612449646
16,0.9800306558609009
62,0.9751721024513245
61,0.8977168798446655
42,0.9798767566680908
64,0.9710680842399597
123,0.9859579801559448
78,0.9989123344421387
44,0.9571698307991028
52,0.978859543800354
105,0.9263773560523987
56,0.9350491762161255
45,0.977405846118927
29,0.983790397644043
177,0.9584360122680664
61,0.9879816770553589
22,0.9743145704269409
32,0.9734473824501038
99,0.9852257966995239
49,0.9058970212936401
75,0.9780386686325073
23,0.9911179542541504
57,0.9844943881034851
70,0.9824758768081665
58,0.989575982093811
108,0.9148758053779602
137,0.9899032115936279
79,0.9333729147911072
87,0.9320904016494751
19,0.9908435344696045
78,0.9892956614494324
94,0.9685252904891968
59,0.9897285103797913
106,0.9827691316604614
38,0.9889829754829407
37,0.9880576133728027
47,0.8609803318977356
33,0.9776912927627563
22,0.9411550760269165
62,0.9604796767234802
42,0.9780033230781555
70,0.982925534248352
44,0.9861913323402405
31,0.9641446471214294
