toxicity,similarity,generation
0.99806,0.98063,0, 1.0
0.99827,0.96541,0, 0.90625
0.99816,0.99451,0, 0.8828125
0.99590,0.90970,0, 1.0
0.99800,0.97435,0, 1.0
0.99835,0.95706,0, 1.0
0.99827,0.96276,0, 1.0
0.99833,0.96660,0, 0.6015625
0.99808,0.94613,0, 1.0
0.99842,0.95398,0, 1.0
0.99808,1.00000,0, 1.0
0.99808,1.00000,0, 0.4453125
0.99808,1.00000,0, 1.0
0.99808,1.00000,0, 1.0
0.99791,0.96951,1, 1.0
0.99788,0.96788,1, 1.0
0.99823,0.98695,1, 0.5078125
0.99811,0.94562,1, 0.96875
0.99813,0.98280,1, 1.0
0.99785,0.93844,1, 1.0
0.99845,0.95679,1, 0.8203125
0.99828,0.95376,1, 1.0
0.99834,0.94858,1, 1.0
0.99868,0.94792,1, 0.984375
0.99841,0.96575,1, 0.984375
0.99753,0.95320,1, 0.578125
0.99750,0.94509,1, 1.0
0.99795,0.97746,1, 1.0
0.99749,0.94228,1, 0.7421875
0.99714,0.94147,1, 0.3828125
0.99800,0.94328,1, 0.9296875
0.99804,0.95272,1, 1.0
0.99714,0.92953,1, 0.453125
0.99832,0.93125,1, 0.6640625
0.99808,0.99729,1, 0.3828125
0.99804,0.99791,1, 1.0
0.99811,0.99575,1, 0.6953125
0.99810,0.99768,1, 0.9453125
0.99803,0.97967,1, 0.8515625
0.99832,0.88624,1, 1.0
0.99833,0.88418,1, 1.0
0.99828,0.89514,1, 1.0
0.99824,0.87001,1, 1.0
0.99831,0.90234,1, 0.9140625
0.99817,0.94318,1, 1.0
0.99828,0.92083,1, 1.0
0.99768,0.94575,1, 1.0
0.99696,0.89322,1, 1.0
0.99664,0.88159,1, 0.5625
0.99787,0.71858,1, 0.703125
0.99804,0.85139,1, 1.0
0.99806,0.86595,1, 0.9296875
0.99783,0.77680,1, 0.8046875
0.99807,0.84279,1, 1.0
0.99808,1.00000,1, 1.0
0.99806,0.97571,1, 1.0
0.99832,0.95081,1, 1.0
0.99808,1.00000,1, 1.0
0.99757,0.97461,2, 1.0
0.99797,0.95875,2, 1.0
0.99783,0.90661,2, 0.5078125
0.99792,0.98467,2, 0.390625
0.99795,0.93742,2, 1.0
0.99722,0.93704,2, 1.0
0.99677,0.93422,2, 1.0
0.99678,0.92987,2, 0.4765625
0.99779,0.93268,2, 1.0
0.99699,0.91954,2, 0.234375
0.99798,0.97776,2, 1.0
0.99613,0.91241,2, 0.6171875
0.99792,0.99158,2, 0.4296875
0.99817,0.99462,2, 1.0
0.99805,0.97646,2, 1.0
0.99611,0.90924,2, 0.7578125
0.99668,0.91838,2, 0.5078125
0.99630,0.89670,2, 0.4453125
0.99661,0.91731,2, 0.7109375
0.99630,0.91332,2, 0.578125
0.99809,0.98480,2, 0.59375
0.99817,0.97868,2, 1.0
0.99814,0.98128,2, 0.7421875
0.99814,0.98500,2, 1.0
0.99811,0.98644,2, 0.59375
0.99330,0.63279,2, 0.6328125
0.99432,0.76451,2, 1.0
0.99471,0.79485,2, 1.0
0.99430,0.68846,2, 0.453125
0.99463,0.78937,2, 1.0
0.99807,0.96085,2, 1.0
0.99790,0.95201,2, 1.0
0.99815,0.93409,2, 1.0
0.99804,0.96881,2, 1.0
0.99807,0.95130,2, 1.0
0.99659,0.94629,2, 1.0
0.99614,0.91536,2, 1.0
0.99564,0.88023,2, 0.7421875
0.99539,0.87138,2, 0.546875
0.99473,0.78462,2, 1.0
0.99714,0.92953,2, 1.0
0.99583,0.92053,2, 0.953125
0.99780,0.95118,2, 0.7109375
0.99803,0.97338,2, 1.0
0.99718,0.92112,3, 0.296875
0.99608,0.88146,3, 0.765625
0.99689,0.87055,3, 0.7890625
0.99716,0.92340,3, 0.96875
0.99705,0.91706,3, 0.9296875
0.99812,0.91626,3, 0.6640625
0.99566,0.90738,3, 1.0
0.99836,0.87244,3, 1.0
0.99800,0.96920,3, 1.0
0.99682,0.95068,3, 0.4765625
0.99575,0.95097,3, 0.7265625
0.99592,0.96729,3, 0.5
0.99749,0.95589,3, 1.0
0.99722,0.93792,3, 1.0
0.99749,0.92561,3, 0.6953125
0.99700,0.92969,3, 0.296875
0.99726,0.94550,3, 0.90625
0.99705,0.94012,3, 1.0
0.99718,0.93846,3, 0.7265625
0.99706,0.90904,3, 0.765625
0.99707,0.90412,3, 0.8828125
0.99698,0.90661,3, 0.640625
0.99691,0.90559,3, 0.9453125
0.99702,0.88655,3, 0.7265625
0.99712,0.86622,3, 0.953125
0.99811,0.98278,3, 1.0
0.99815,0.93371,3, 1.0
0.99760,0.96701,3, 1.0
0.99657,0.91359,3, 0.8828125
0.99658,0.92075,3, 1.0
0.99806,0.98017,3, 1.0
0.99811,0.98000,3, 0.6328125
0.99810,0.97634,3, 1.0
0.99801,0.98037,3, 1.0
0.99801,0.98269,3, 0.8046875
0.99722,0.83653,3, 1.0
0.99713,0.84683,3, 0.984375
0.99709,0.85535,3, 0.953125
0.99723,0.85234,3, 1.0
0.99727,0.86907,3, 0.6796875
0.99708,0.92789,3, 0.6015625
0.99792,0.98467,3, 0.9296875
0.99803,0.97338,3, 1.0
0.99708,0.92789,3, 1.0
0.99718,0.93536,4, 1.0
0.99732,0.91782,4, 0.2578125
0.99723,0.91074,4, 0.8359375
0.99573,0.91166,4, 0.5625
0.99707,0.91167,4, 0.765625
0.99669,0.93063,4, 0.7265625
0.99507,0.91494,4, 0.3671875
0.99693,0.93072,4, 1.0
0.99702,0.93388,4, 1.0
0.99464,0.91407,4, 1.0
0.99729,0.91391,4, 0.25
0.99684,0.87424,4, 1.0
0.99719,0.93105,4, 0.8515625
0.99721,0.89752,4, 0.28125
0.99680,0.90371,4, 0.828125
0.99816,0.99109,4, 1.0
0.99796,0.96538,4, 1.0
0.99798,0.97982,4, 1.0
0.99808,0.89518,4, 0.453125
0.99800,0.97793,4, 1.0
0.99176,0.86888,4, 0.390625
0.99636,0.91682,4, 1.0
0.99595,0.89551,4, 0.890625
0.99635,0.92444,4, 1.0
0.99515,0.86164,4, 0.828125
0.99526,0.94715,4, 0.546875
0.99592,0.96729,4, 1.0
0.99545,0.96118,4, 0.953125
0.99611,0.95765,4, 0.40625
0.99522,0.89946,4, 1.0
0.99741,0.95164,4, 1.0
0.99701,0.93235,4, 0.6953125
0.99688,0.88433,4, 0.859375
0.99631,0.90891,4, 0.9765625
0.99418,0.84609,4, 0.28125
0.99709,0.82765,4, 0.640625
0.99695,0.84042,4, 0.6796875
0.99711,0.83089,4, 1.0
0.99734,0.82311,4, 0.640625
0.99715,0.83030,4, 0.53125
0.99254,0.60861,4, 0.9296875
0.99365,0.74741,4, 0.484375
0.99415,0.78526,4, 0.984375
0.99373,0.68076,4, 0.7578125
0.99408,0.78423,4, 0.6015625
0.99807,0.92675,4, 0.9453125
0.99816,0.97617,4, 1.0
0.99809,0.96276,4, 1.0
0.99808,0.93927,4, 1.0
0.99814,0.97419,4, 1.0
0.99687,0.93785,4, 1.0
0.99693,0.93540,4, 1.0
0.99698,0.93674,4, 1.0
0.99691,0.93575,4, 1.0
0.99688,0.93903,4, 1.0
0.99544,0.95091,4, 0.7265625
0.99574,0.88693,4, 0.5
0.99293,0.92513,4, 0.328125
0.99108,0.86980,4, 0.6171875
0.99304,0.91649,4, 1.0
0.99532,0.91867,4, 0.546875
0.99716,0.92618,4, 0.90625
0.99730,0.96532,4, 1.0
0.99541,0.94163,4, 0.546875
0.99705,0.91858,5, 1.0
0.99700,0.91660,5, 0.3515625
0.99699,0.92887,5, 1.0
0.99675,0.92147,5, 1.0
0.99676,0.85759,5, 1.0
0.99743,0.92277,5, 0.5078125
0.99715,0.85669,5, 0.640625
0.99732,0.91194,5, 0.7890625
0.99757,0.90719,5, 0.984375
0.99723,0.92898,5, 1.0
0.99736,0.83853,5, 1.0
0.99732,0.91160,5, 0.953125
0.99481,0.90716,5, 0.9765625
0.99771,0.91371,5, 1.0
0.99732,0.91830,5, 0.453125
0.99702,0.93665,5, 0.53125
0.99692,0.93092,5, 0.453125
0.99699,0.93151,5, 1.0
0.99692,0.92936,5, 1.0
0.99710,0.93153,5, 1.0
0.99718,0.92140,5, 0.6640625
0.99711,0.91985,5, 0.6171875
0.99686,0.92226,5, 1.0
0.99724,0.85761,5, 0.5
0.99690,0.89669,5, 1.0
0.99725,0.89652,5, 0.78125
0.99560,0.89972,5, 0.953125
0.99727,0.89423,5, 1.0
0.99599,0.87497,5, 0.8828125
0.99677,0.89522,5, 0.40625
0.99365,0.88903,5, 0.5625
