toxicity,similarity,generation
0.99803,0.96078,0, 0.5751953125
0.99843,0.99238,0, 0.8994140625
0.99822,0.95165,0, 0.6845703125
0.99839,0.98546,0, 0.251953125
0.99804,0.99427,0, 0.7333984375
0.99802,0.99123,0, 0.3193359375
0.99801,0.98916,0, 0.4892578125
0.99801,0.98871,0, 0.41015625
0.99808,1.00000,0, 0.4453125
0.99808,1.00000,0, 0.7783203125
0.99808,1.00000,0, 0.2626953125
0.99808,1.00000,0, 0.41796875
0.99808,1.00000,0, 0.751953125
0.99808,1.00000,0, 0.541015625
0.99808,1.00000,0, 0.3515625
0.99808,1.00000,0, 0.3564453125
0.99808,1.00000,0, 0.744140625
0.99808,1.00000,0, 0.3486328125
0.99808,1.00000,0, 0.548828125
0.99808,1.00000,0, 0.4384765625
0.99808,1.00000,0, 0.369140625
0.99808,1.00000,0, 0.775390625
0.99808,1.00000,0, 0.3857421875
0.99808,1.00000,0, 0.4609375
0.99819,0.97985,1, 0.3408203125
0.99789,0.98248,1, 0.2783203125
0.99454,0.92186,1, 0.1328125
0.99809,0.99408,1, 0.392578125
0.99865,0.93209,1, 0.26953125
0.99824,0.96954,1, 0.7177734375
0.99825,0.89819,1, 0.5224609375
0.99825,0.92989,1, 0.47265625
0.99481,0.90003,1, 0.62109375
0.99811,0.95251,1, 0.296875
0.99817,0.96847,1, 0.1796875
0.99815,0.96744,1, 0.6318359375
0.99791,0.98286,1, 0.2890625
0.99811,0.99347,1, 0.9423828125
0.99805,0.96480,1, 1.0
0.99793,0.98375,1, 0.6328125
0.99806,0.94523,1, 0.4462890625
0.99825,0.96583,1, 0.326171875
0.99821,0.99010,1, 0.9912109375
0.99821,0.92154,1, 0.8759765625
0.99791,0.98529,1, 0.8642578125
0.99811,0.97277,1, 0.26171875
0.99799,0.97733,1, 0.41796875
0.99847,0.98178,1, 0.58203125
0.99809,0.97967,1, 0.357421875
0.99823,0.96649,1, 0.4091796875
0.99785,0.97426,1, 0.53125
0.99798,0.98178,1, 0.201171875
0.99800,0.97634,1, 0.3466796875
0.99811,0.86930,1, 0.4609375
0.99792,0.94722,1, 0.86328125
0.99809,0.99106,1, 0.46484375
0.99834,0.98464,1, 0.7841796875
0.99836,0.93082,1, 0.33203125
0.99778,0.96106,1, 0.7822265625
0.99679,0.95598,1, 0.53515625
0.99834,0.98086,1, 0.3525390625
0.99834,0.97730,1, 0.2578125
0.99833,0.97875,1, 0.3251953125
0.99832,0.97718,1, 0.439453125
0.99802,0.90920,1, 0.630859375
0.99807,0.91826,1, 0.3916015625
0.99798,0.93046,1, 0.4150390625
0.99803,0.92635,1, 0.17578125
0.99769,0.75245,1, 1.0
0.99775,0.90176,1, 0.2333984375
0.99785,0.92627,1, 0.568359375
0.99765,0.90774,1, 0.2724609375
0.99835,0.95706,1, 0.40625
0.99827,0.96276,1, 0.3583984375
0.99833,0.96660,1, 0.7060546875
0.99808,0.94613,1, 1.0
0.99808,0.98490,1, 0.791015625
0.99810,0.92684,1, 0.763671875
0.99756,0.96425,1, 0.9306640625
0.99680,0.95711,1, 0.9365234375
0.99808,0.90604,1, 0.70703125
0.99814,0.82953,1, 0.77734375
0.99811,0.90625,1, 0.3583984375
0.99812,0.81878,1, 0.4482421875
0.99809,0.91898,1, 0.35546875
0.99803,0.91091,1, 0.9482421875
0.99800,0.92808,1, 0.396484375
0.99800,0.93585,1, 0.474609375
0.99807,0.99731,1, 0.3486328125
0.99808,1.00000,1, 0.81640625
0.99808,1.00000,1, 0.658203125
0.99840,0.98545,1, 0.4013671875
0.99839,0.98759,1, 0.8388671875
0.99839,0.98759,1, 0.24609375
0.99809,0.99905,1, 0.876953125
0.99839,0.98759,1, 0.3720703125
0.99808,1.00000,1, 0.205078125
0.99807,0.99731,1, 0.6640625
0.99808,1.00000,1, 0.5625
0.99801,0.99183,1, 0.6572265625
0.99808,1.00000,1, 0.369140625
0.99808,1.00000,1, 0.3818359375
0.99839,0.98759,1, 0.94140625
0.99809,0.99905,1, 0.3056640625
0.99475,0.87253,2, 0.3583984375
0.99472,0.87996,2, 0.3212890625
0.99365,0.91860,2, 0.357421875
0.99305,0.88338,2, 0.3603515625
0.99533,0.90271,2, 0.44140625
0.99826,0.99030,2, 0.291015625
0.99756,0.97809,2, 0.1982421875
0.99766,0.98573,2, 0.6591796875
0.99849,0.92844,2, 0.923828125
0.99817,0.91731,2, 0.435546875
0.99820,0.96044,2, 0.4052734375
0.99797,0.94077,2, 0.5
0.99825,0.97168,2, 0.748046875
0.99750,0.95652,2, 0.8486328125
0.99598,0.89769,2, 0.412109375
0.99813,0.97251,2, 0.693359375
0.99806,0.89984,2, 0.2548828125
0.99790,0.88409,2, 0.21484375
0.99584,0.86307,2, 0.2890625
0.99778,0.90510,2, 0.3916015625
0.99809,0.86870,2, 0.3857421875
0.99831,0.95820,2, 0.2822265625
0.99834,0.97394,2, 0.3916015625
0.99846,0.96964,2, 0.755859375
0.99822,0.99183,2, 0.7587890625
0.99731,0.97961,2, 0.3974609375
0.99769,0.96929,2, 0.453125
0.99754,0.95123,2, 0.3525390625
0.99840,0.94525,2, 0.4248046875
0.99833,0.96927,2, 0.4873046875
0.99825,0.93441,2, 0.42578125
0.99805,0.89573,2, 0.373046875
0.99232,0.83124,2, 0.22265625
0.99232,0.69662,2, 0.2578125
0.99280,0.83754,2, 0.41796875
0.99265,0.85692,2, 0.1640625
0.99809,0.95374,2, 0.4365234375
0.99804,0.95959,2, 0.291015625
0.99813,0.96789,2, 0.9716796875
0.99808,0.94175,2, 0.38671875
0.99842,0.88560,2, 0.6962890625
0.99838,0.88929,2, 0.435546875
0.99835,0.90903,2, 1.0
0.99813,0.90725,2, 0.3583984375
0.99802,0.96987,2, 0.412109375
0.99802,0.92939,2, 0.5390625
0.99799,0.95288,2, 0.7705078125
0.99802,0.95207,2, 0.4365234375
0.99809,0.89139,2, 0.951171875
0.99807,0.89257,2, 0.3896484375
0.99812,0.88118,2, 0.533203125
0.99818,0.88616,2, 1.0
0.99813,0.73879,2, 0.474609375
0.99819,0.89692,2, 0.5390625
0.99820,0.91186,2, 0.40234375
0.99809,0.90720,2, 0.494140625
0.99809,0.90830,2, 0.9580078125
0.99815,0.83816,2, 0.49609375
0.99816,0.91182,2, 0.341796875
0.99814,0.86179,2, 0.9560546875
0.99837,0.93740,2, 0.6455078125
0.99842,0.94065,2, 0.3359375
0.99836,0.95091,2, 0.4853515625
0.99844,0.92693,2, 0.45703125
0.99816,0.91163,2, 0.45703125
0.99808,1.00000,2, 0.7255859375
0.99808,1.00000,2, 0.693359375
0.99810,0.99820,2, 0.7666015625
0.99798,0.98178,2, 0.3076171875
0.99839,0.93339,2, 0.533203125
0.99839,0.98759,2, 0.8486328125
0.99815,0.96801,2, 0.4228515625
0.99798,0.98178,2, 0.83203125
0.99805,0.98734,2, 0.3740234375
0.99839,0.98759,2, 0.548828125
0.99524,0.91772,2, 0.6796875
0.99808,1.00000,2, 0.6083984375
0.99808,0.93857,2, 0.5478515625
0.99815,0.96801,2, 0.568359375
0.99839,0.98546,2, 0.4169921875
0.99288,0.91984,3, 0.2568359375
0.99400,0.84306,3, 0.60546875
0.99344,0.90929,3, 0.3056640625
