toxicity,similarity,generation
0.99492,0.86916,0, 55.0
0.99769,0.98768,0, 192.0
0.99740,0.95514,0, 101.0
0.99768,0.97897,0, 124.0
0.99799,0.99107,0, 192.0
0.99809,0.95374,0, 192.0
0.99804,0.95959,0, 132.0
0.99813,0.96789,0, 192.0
0.99808,0.94175,0, 99.0
0.99813,0.95178,0, 167.0
0.99808,1.00000,0, 192.0
0.99808,1.00000,0, 192.0
0.99808,1.00000,0, 168.0
0.99808,1.00000,0, 192.0
0.99808,1.00000,0, 192.0
0.99808,1.00000,0, 69.0
0.99808,1.00000,0, 192.0
0.99808,1.00000,0, 146.0
0.99320,0.81871,1, 151.0
0.99506,0.85809,1, 35.0
0.99332,0.84382,1, 205.0
0.99470,0.87062,1, 55.0
0.99232,0.89449,1, 205.0
0.99812,0.92321,1, 205.0
0.99776,0.97259,1, 205.0
0.99812,0.97884,1, 205.0
0.99713,0.98004,1, 73.0
0.99845,0.97063,1, 99.0
0.99856,0.97789,1, 125.0
0.99755,0.97704,1, 205.0
0.99785,0.93958,1, 106.0
0.99822,0.98858,1, 180.0
0.99812,0.98377,1, 177.0
0.99801,0.93589,1, 135.0
0.99782,0.91610,1, 124.0
0.99807,0.91127,1, 177.0
0.99839,0.93126,1, 205.0
0.99851,0.90505,1, 96.0
0.99672,0.92027,1, 205.0
0.99639,0.93910,1, 205.0
0.99649,0.90316,1, 77.0
0.99758,0.96519,1, 99.0
0.98738,0.91572,1, 74.0
0.99810,0.95963,1, 189.0
0.99762,0.96455,1, 125.0
0.99746,0.93654,1, 205.0
0.99761,0.97306,1, 125.0
0.99706,0.96303,1, 53.0
0.99799,0.95101,1, 98.0
0.99802,0.94825,1, 182.0
0.99815,0.94208,1, 205.0
0.99756,0.93467,1, 134.0
0.99796,0.95772,1, 79.0
0.99808,0.95255,1, 147.0
0.99834,0.95410,1, 79.0
0.99814,0.99213,1, 53.0
0.99823,0.96972,1, 106.0
0.99801,0.97076,1, 205.0
0.99479,0.77022,1, 88.0
0.99499,0.72060,1, 182.0
0.99515,0.73356,1, 205.0
0.99457,0.75790,1, 74.0
0.99462,0.69380,1, 199.0
0.99809,0.91898,1, 205.0
0.99803,0.91091,1, 205.0
0.99800,0.92808,1, 83.0
0.99800,0.93585,1, 82.0
0.99805,0.91198,1, 172.0
0.99809,0.98660,1, 205.0
0.99811,0.98478,1, 205.0
0.99810,0.98088,1, 204.0
0.99811,0.98819,1, 205.0
0.99818,0.98148,1, 193.0
0.99831,0.93028,1, 205.0
0.99832,0.90133,1, 205.0
0.99743,0.92521,1, 205.0
0.99663,0.86421,1, 205.0
0.99672,0.86085,1, 205.0
0.99750,0.90747,1, 205.0
0.99754,0.90873,1, 32.0
0.99748,0.89616,1, 39.0
0.99756,0.91872,1, 205.0
0.99745,0.91323,1, 186.0
0.99781,0.80680,1, 205.0
0.99781,0.74845,1, 114.00000000000001
0.99775,0.82774,1, 166.0
0.99775,0.83144,1, 205.0
0.99772,0.81685,1, 102.0
0.99809,0.94471,1, 77.0
0.99817,0.88899,1, 205.0
0.99756,0.93265,1, 205.0
0.99680,0.91092,1, 205.0
0.99659,0.87236,1, 117.99999999999999
0.99744,0.74874,1, 182.0
0.99759,0.90085,1, 205.0
0.99763,0.92040,1, 124.0
0.99739,0.90460,1, 205.0
0.99758,0.84483,1, 86.0
0.99779,0.98775,1, 205.0
0.99602,0.93012,1, 205.0
0.99809,0.99911,1, 205.0
0.99809,0.96123,1, 111.00000000000001
0.99803,0.91977,1, 125.0
0.99803,0.99883,1, 205.0
0.99803,0.99883,1, 205.0
0.99808,1.00000,1, 205.0
0.99761,0.88473,2, 134.0
0.99559,0.87186,2, 44.0
0.99785,0.89909,2, 204.0
0.99769,0.90899,2, 96.0
0.99754,0.90865,2, 179.0
0.99505,0.90063,2, 48.0
0.99293,0.82333,2, 206.0
0.99285,0.82509,2, 129.0
0.99468,0.89743,2, 18.0
0.99502,0.84072,2, 206.0
0.99463,0.85107,2, 176.0
0.99367,0.83221,2, 90.0
0.99489,0.84894,2, 111.0
0.99463,0.86863,2, 69.0
0.99508,0.89686,2, 154.0
0.99819,0.88049,2, 133.0
0.99663,0.90859,2, 86.0
0.99738,0.86997,2, 77.0
0.99697,0.84921,2, 82.0
0.99754,0.89577,2, 102.0
0.99830,0.90848,2, 164.0
0.99774,0.93898,2, 123.99999999999999
0.99789,0.87758,2, 205.0
0.99834,0.94767,2, 184.0
0.99809,0.95726,2, 206.0
0.99675,0.91909,2, 151.0
0.99715,0.96536,2, 206.0
0.99199,0.79674,2, 135.0
0.99691,0.94247,2, 206.0
0.99678,0.96712,2, 206.0
0.99294,0.71970,2, 99.0
0.99470,0.90184,2, 79.0
0.99481,0.90380,2, 39.0
0.99145,0.77010,2, 48.0
0.99484,0.86475,2, 92.0
0.99708,0.97113,2, 154.0
0.99630,0.90057,2, 206.0
0.99713,0.97381,2, 101.0
0.99579,0.91507,2, 206.0
0.99623,0.96691,2, 206.0
0.99756,0.87775,2, 206.0
0.99737,0.82815,2, 206.0
0.99773,0.89588,2, 206.0
0.99741,0.85279,2, 63.99999999999999
0.99753,0.88568,2, 206.0
0.99315,0.83478,2, 206.0
0.99352,0.80371,2, 29.999999999999996
0.99273,0.79549,2, 107.0
0.99279,0.77145,2, 69.0
0.99386,0.83435,2, 206.0
0.99512,0.85343,2, 98.0
0.99474,0.85459,2, 151.0
0.99477,0.84439,2, 14.0
0.99486,0.84735,2, 123.99999999999999
0.99529,0.82737,2, 74.0
0.99749,0.88119,2, 148.0
0.99755,0.84484,2, 206.0
0.99746,0.85416,2, 206.0
0.99755,0.86555,2, 206.0
0.99750,0.81850,2, 206.0
0.99818,0.92161,2, 206.0
0.99818,0.90341,2, 179.0
0.99808,0.91980,2, 150.0
0.99807,0.92265,2, 119.99999999999999
0.99814,0.89049,2, 119.99999999999999
0.99463,0.70969,2, 73.0
0.99520,0.86294,2, 159.0
0.99543,0.89070,2, 206.0
0.99547,0.86247,2, 206.0
0.99433,0.87253,2, 206.0
0.98926,0.65412,2, 25.0
0.99108,0.76481,2, 118.0
0.99085,0.75221,2, 50.0
0.99155,0.78782,2, 98.0
0.99140,0.80285,2, 206.0
0.99724,0.95326,2, 206.0
0.99721,0.95318,2, 137.0
0.99719,0.96000,2, 158.0
0.99728,0.94082,2, 65.0
0.99721,0.95202,2, 77.0
0.99587,0.95215,2, 189.0
0.99598,0.89924,2, 74.0
0.99792,0.98076,2, 206.0
0.99760,0.93373,2, 195.0
0.99233,0.89030,2, 85.0
0.99559,0.89272,2, 158.0
0.99776,0.91686,2, 151.0
0.99706,0.96303,2, 51.0
0.99489,0.82961,3, 99.00000000000001
0.99243,0.82668,3, 183.0
0.99177,0.82129,3, 31.0
0.99089,0.76240,3, 155.0
0.99458,0.86948,3, 33.0
0.99259,0.85113,3, 183.0
0.99446,0.90377,3, 64.0
0.99243,0.83761,3, 160.0
0.99272,0.82895,3, 129.0
0.99245,0.73698,3, 22.0
0.98958,0.63440,3, 45.0
0.98724,0.66718,3, 42.0
0.95472,0.64136,3, 137.0
0.98870,0.64063,3, 44.0
0.98806,0.64867,3, 58.0
0.99322,0.79086,3, 127.0
0.99362,0.75991,3, 38.0
0.99316,0.75545,3, 49.00000000000001
0.99354,0.77614,3, 81.0
0.99108,0.81481,3, 40.0
0.99472,0.90274,3, 183.0
0.99494,0.89817,3, 50.99999999999999
0.99497,0.90127,3, 31.0
0.99174,0.83732,3, 42.0
0.99450,0.90350,3, 183.0
0.99527,0.86091,3, 92.0
0.99557,0.87045,3, 102.99999999999999
0.99546,0.86945,3, 53.0
0.99547,0.87217,3, 172.0
0.99501,0.85068,3, 78.0
0.99516,0.90272,3, 131.0
0.99263,0.82747,3, 42.0
0.99330,0.71736,3, 169.0
0.99324,0.85038,3, 54.0
0.99292,0.75787,3, 49.00000000000001
0.99103,0.75553,3, 42.0
0.99332,0.76711,3, 174.0
0.99123,0.86527,3, 183.0
0.99205,0.81933,3, 58.0
0.99134,0.76858,3, 78.0
0.98972,0.58686,3, 119.99999999999999
0.99048,0.66156,3, 39.0
0.99116,0.71389,3, 115.0
0.99133,0.58621,3, 183.0
0.99030,0.68136,3, 44.0
0.99482,0.82679,3, 81.0
0.99530,0.82580,3, 34.0
0.99511,0.82511,3, 183.0
0.99472,0.81981,3, 69.0
0.99455,0.80262,3, 69.0
0.98646,0.56874,3, 93.0
0.98783,0.60671,3, 110.0
0.98649,0.59989,3, 26.0
0.99067,0.58340,3, 178.0
0.98645,0.59916,3, 132.0
0.99351,0.80299,3, 78.0
0.99306,0.79797,3, 34.0
0.99304,0.79230,3, 183.0
0.99293,0.79820,3, 64.0
0.99250,0.77501,3, 28.0
0.99492,0.89243,3, 63.0
0.99486,0.89265,3, 183.0
0.99487,0.89077,3, 183.0
0.99455,0.86904,3, 183.0
0.99468,0.89422,3, 92.0
0.99629,0.87126,3, 183.0
0.99572,0.87114,3, 183.0
0.99547,0.86701,3, 151.0
0.99575,0.86754,3, 66.0
0.99594,0.86516,3, 183.0
0.99504,0.78425,3, 160.0
0.99545,0.82947,3, 183.0
0.99538,0.77726,3, 54.0
0.99477,0.78328,3, 34.0
0.99483,0.76805,3, 183.0
0.99223,0.74637,3, 118.99999999999999
0.99118,0.72585,3, 87.0
