toxicity,similarity
0.74,0.9653576016426086
0.9,0.9962306618690491
1.0,0.9955793619155884
0.96,0.9907590746879578
1.0,0.9970126748085022
0.71,0.998012125492096
1.0,0.9889901280403137
0.69,0.9988384246826172
0.61,0.9937947988510132
0.68,0.9948786497116089
1.0,0.9623884558677673
1.0,0.991285502910614
1.0,0.993588924407959
0.56,0.9926002025604248
1.0,0.980800986289978
1.0,0.9791851043701172
1.0,0.9799593687057495
1.0,0.9895142316818237
0.73,0.9732087254524231
1.0,0.9883424639701843
0.58,0.9763305187225342
1.0,0.9480714201927185
0.41,0.9901306629180908
1.0,0.98719322681427
1.0,0.9926342964172363
1.0,0.9239725470542908
0.44,0.994539201259613
1.0,0.9401324391365051
0.53,0.9767862558364868
0.76,0.987270712852478
1.0,0.9725837111473083
1.0,0.9818974733352661
1.0,0.9486516118049622
0.55,0.9971137046813965
1.0,0.9975035786628723
1.0,0.9783700108528137
0.67,0.9839445352554321
1.0,0.9177083969116211
1.0,0.9859610795974731
1.0,0.9969874620437622
0.58,0.9920899271965027
0.58,0.9886211156845093
1.0,0.9691876173019409
0.56,0.9772642850875854
0.56,0.9717546105384827
1.0,0.9964585900306702
0.49,0.9945069551467896
0.46,0.9850831627845764
0.95,0.9905065894126892
0.53,0.9950684309005737
1.0,0.9635087847709656
0.49,0.9582642316818237
1.0,0.9628518223762512
1.0,0.9597896933555603
0.88,0.9566472768783569
1.0,0.9475898742675781
0.44,0.9596894979476929
0.9,0.9651210904121399
1.0,0.9608892798423767
0.26,0.9529670476913452
0.82,0.9932990670204163
1.0,0.9826802611351013
0.57,0.9945969581604004
0.78,0.9815270900726318
0.29,0.9945802688598633
0.96,0.9932351112365723
1.0,0.9927990436553955
1.0,0.9937102198600769
0.86,0.9658309817314148
0.82,0.9914787411689758
1.0,0.9739022850990295
0.41,0.979207456111908
1.0,0.9902547597885132
0.36,0.98296058177948
1.0,0.954667329788208
1.0,0.9872964024543762
1.0,0.9883803129196167
0.95,0.9674522280693054
0.53,0.9732877612113953
0.69,0.9468563795089722
1.0,0.9852553606033325
1.0,0.9928404092788696
1.0,0.965369701385498
1.0,0.9936320781707764
1.0,0.9924983382225037
1.0,0.9858714938163757
1.0,0.9699975848197937
0.91,0.9796791672706604
1.0,0.9758267998695374
1.0,0.920815110206604
0.57,0.9921054840087891
0.39,0.9946425557136536
1.0,0.9761783480644226
1.0,0.9945898056030273
1.0,0.9395261406898499
1.0,0.9735162854194641
0.49,0.9609919786453247
1.0,0.9873174428939819
0.81,0.9914934635162354
0.59,0.989782452583313
1.0,0.9709164500236511
0.82,0.9832270741462708
1.0,0.976867139339447
1.0,0.9891458749771118
0.45,0.940679132938385
0.76,0.9780686497688293
0.63,0.9577500224113464
0.29,0.9863500595092773
0.61,0.9786688685417175
0.65,0.9803669452667236
0.33,0.9042870402336121
1.0,0.9900802373886108
0.43,0.9750943183898926
1.0,0.9866832494735718
0.54,0.9895135164260864
0.97,0.9815042018890381
0.52,0.9867796301841736
0.99,0.9931974411010742
1.0,0.9897231459617615
1.0,0.9791191220283508
1.0,0.948867917060852
1.0,0.9381263256072998
0.56,0.9378549456596375
0.92,0.9531463384628296
1.0,0.9409086108207703
0.56,0.9468672871589661
1.0,0.9507614970207214
1.0,0.9221216440200806
0.38,0.9520379304885864
0.68,0.9500581622123718
1.0,0.9833938479423523
0.55,0.9320568442344666
0.64,0.970066487789154
0.94,0.9485212564468384
0.86,0.9819244146347046
0.45,0.9842829704284668
0.77,0.9812929630279541
0.76,0.9770233631134033
0.99,0.9740318059921265
0.24,0.9810274839401245
0.89,0.979974091053009
0.39,0.9640570282936096
0.78,0.9823031425476074
1.0,0.980828583240509
0.76,0.9134458899497986
1.0,0.9709371328353882
1.0,0.9820196628570557
0.86,0.9327341318130493
1.0,0.9786772727966309
0.79,0.9613862633705139
0.55,0.8996024131774902
1.0,0.9627335071563721
0.96,0.9922327399253845
0.59,0.9846369028091431
0.56,0.9866222739219666
1.0,0.9576870203018188
0.39,0.972560703754425
0.89,0.9511163234710693
0.62,0.9820317625999451
0.81,0.9866719841957092
1.0,0.9889601469039917
0.62,0.9858347177505493
0.33,0.9744735360145569
1.0,0.976923942565918
0.5,0.9849386811256409
1.0,0.9749937653541565
0.6,0.9548888206481934
1.0,0.9877297878265381
0.75,0.953204870223999
0.64,0.9577546119689941
1.0,0.9773853421211243
0.48,0.9674915671348572
1.0,0.9606965780258179
0.52,0.9755795001983643
0.69,0.9791637063026428
1.0,0.9631664156913757
0.27,0.9697838425636292
1.0,0.9642826914787292
1.0,0.9506132006645203
0.4,0.9775629043579102
0.45,0.9917782545089722
0.26,0.9128731489181519
1.0,0.9419314861297607
0.88,0.9942296743392944
0.4,0.9530038833618164
0.49,0.9869910478591919
1.0,0.9736701846122742
1.0,0.9920344352722168
0.25,0.947301983833313
1.0,0.9847241044044495
0.42,0.9869365096092224
0.51,0.9247276782989502
0.82,0.9203790426254272
1.0,0.9453073143959045
0.69,0.9590726494789124
1.0,0.9400591850280762
0.6,0.9543448686599731
0.54,0.9592575430870056
1.0,0.9495402574539185
1.0,0.9207313656806946
1.0,0.9325147271156311
0.96,0.974600613117218
1.0,0.9720532298088074
0.66,0.9738791584968567
0.8,0.9799556136131287
0.32,0.9831810593605042
1.0,0.9739671349525452
0.89,0.9280455708503723
1.0,0.9780790209770203
0.61,0.9777622818946838
1.0,0.9773774147033691
0.76,0.9434705376625061
1.0,0.9778698682785034
1.0,0.9713873863220215
1.0,0.9776027202606201
1.0,0.975300133228302
1.0,0.9218418002128601
0.54,0.965164065361023
1.0,0.9773654341697693
0.46,0.9771917462348938
0.36,0.9432764053344727
1.0,0.9373376965522766
0.37,0.9472771286964417
1.0,0.9153696894645691
0.82,0.9375678300857544
1.0,0.939854621887207
0.23,0.9389055371284485
0.38,0.9360781908035278
1.0,0.9444484710693359
0.69,0.9334166646003723
0.68,0.9303666353225708
1.0,0.9611135721206665
1.0,0.9673276543617249
0.87,0.9713541269302368
0.49,0.9762848019599915
0.55,0.9706487059593201
0.65,0.9442971348762512
0.37,0.9524722099304199
1.0,0.9492121338844299
0.73,0.9627149701118469
1.0,0.9064744710922241
0.4,0.910441517829895
1.0,0.8786884546279907
1.0,0.9046250581741333
0.42,0.8983139395713806
1.0,0.8690292239189148
1.0,0.9010741710662842
0.76,0.8933407664299011
0.39,0.9049833416938782
0.92,0.8940427899360657
1.0,0.9697989821434021
1.0,0.9376180171966553
0.95,0.9770540595054626
1.0,0.9775163531303406
1.0,0.9494958519935608
1.0,0.9515073299407959
0.63,0.9757614135742188
1.0,0.9523041844367981
1.0,0.9831492900848389
0.48,0.9685337543487549
0.75,0.9713630080223083
0.57,0.94792240858078
1.0,0.9759308099746704
0.6,0.9711718559265137
0.61,0.8900229334831238
0.63,0.9735704064369202
0.85,0.9682241082191467
0.53,0.9660823345184326
0.51,0.9557153582572937
1.0,0.9810333251953125
1.0,0.8991754651069641
0.54,0.9195811152458191
0.62,0.896212100982666
0.4,0.9092916250228882
1.0,0.8750004768371582
1.0,0.9016091823577881
0.37,0.888878345489502
0.83,0.893795907497406
0.45,0.8940548896789551
1.0,0.9039044380187988
0.91,0.9668097496032715
0.91,0.9702435731887817
1.0,0.9515717029571533
0.54,0.9607654213905334
0.84,0.9648956060409546
0.33,0.9621761441230774
0.68,0.9100035429000854
0.86,0.9491575956344604
0.62,0.9360712766647339
1.0,0.9649383425712585
0.44,0.9367451667785645
0.66,0.9514713287353516
1.0,0.9408901929855347
0.9,0.9494009613990784
1.0,0.9498060345649719
0.5,0.9501551389694214
0.32,0.852361798286438
0.72,0.9469078183174133
1.0,0.9407633543014526
0.49,0.9639714360237122
1.0,0.9473989605903625
0.46,0.9586917161941528
0.71,0.9637187719345093
0.89,0.9417290091514587
1.0,0.9620616436004639
0.51,0.9344180822372437
0.4,0.9376932978630066
0.58,0.9595724940299988
1.0,0.9556699991226196
1.0,0.9506415128707886
0.36,0.9287543892860413
1.0,0.93696129322052
0.73,0.9276650547981262
0.22,0.9288004636764526
1.0,0.9353722929954529
1.0,0.9371578693389893
0.61,0.8691644072532654
0.75,0.9190690517425537
1.0,0.9398453831672668
1.0,0.9386367201805115
0.41,0.9548341035842896
1.0,0.9460015296936035
1.0,0.9380541443824768
0.32,0.9591270685195923
1.0,0.9596253633499146
1.0,0.9553292393684387
0.84,0.9567949771881104
1.0,0.960393488407135
0.46,0.9328621625900269
1.0,0.9547447562217712
0.56,0.9339633584022522
1.0,0.9261045455932617
1.0,0.9431989192962646
1.0,0.9383130669593811
1.0,0.9446274638175964
0.96,0.9313530325889587
1.0,0.9307697415351868
0.55,0.876936137676239
1.0,0.9293127655982971
0.8,0.9156267642974854
0.38,0.9547151327133179
1.0,0.9409759044647217
0.53,0.949846088886261
0.63,0.8281751871109009
1.0,0.9490372538566589
1.0,0.9537259936332703
0.41,0.8904098272323608
1.0,0.9474726319313049
1.0,0.9551609754562378
0.73,0.9482398629188538
1.0,0.9415932893753052
0.33,0.9383388161659241
1.0,0.9456086754798889
0.92,0.9458363056182861
1.0,0.9442803263664246
0.36,0.9420590400695801
1.0,0.9462496042251587
1.0,0.9396892189979553
0.69,0.9451450705528259
0.76,0.9254436492919922
0.84,0.9320310354232788
1.0,0.92540442943573
0.49,0.9149477481842041
1.0,0.9325131177902222
1.0,0.9372624158859253
0.56,0.9228734970092773
0.46,0.9211971163749695
0.84,0.8916728496551514
1.0,0.9193503856658936
1.0,0.8653078079223633
0.94,0.82328200340271
1.0,0.8516414761543274
0.38,0.840867280960083
0.37,0.8395983576774597
0.48,0.816417932510376
1.0,0.8484717607498169
0.34,0.846221923828125
1.0,0.8480602502822876
1.0,0.8453575968742371
0.78,0.8182504177093506
0.78,0.9571195840835571
1.0,0.9320736527442932
1.0,0.9293864369392395
1.0,0.9179500937461853
1.0,0.9344747066497803
1.0,0.9341672658920288
1.0,0.9048025012016296
0.23,0.935775637626648
1.0,0.9352994561195374
0.75,0.9271019101142883
0.39,0.8872437477111816
0.42,0.8869282603263855
0.49,0.883971631526947
0.96,0.8735464215278625
1.0,0.8881368637084961
0.71,0.8706536889076233
0.92,0.9043803215026855
0.5,0.8894487023353577
0.33,0.8865150809288025
1.0,0.8880014419555664
0.42,0.8926366567611694
1.0,0.8959022760391235
0.6,0.8345737457275391
1.0,0.9045019149780273
