toxicity,similarity
0.08738834410905838,0.4728810787200928
0.00787367019802332,0.41130322217941284
0.0036055692471563816,0.29308971762657166
0.0011276615550741553,0.20901590585708618
0.0007799017475917935,0.30634307861328125
0.0011895569041371346,0.2559971809387207
0.0009559755562804639,0.20507755875587463
0.0035303612239658833,0.13645504415035248
0.001052779145538807,0.1066104918718338
0.0010284597519785166,0.056343451142311096
0.0008431033347733319,0.07561628520488739
0.000779393536504358,0.12069354951381683
0.0006349582108668983,0.06174705922603607
0.0007161088287830353,0.06357456743717194
0.0008114506490528584,0.04351841285824776
0.0009477838175371289,0.031435273587703705
0.0008270555408671498,0.02754279039800167
0.0007579026278108358,0.06671510636806488
0.000767901015933603,0.07314220070838928
0.0007792896358296275,0.05554953217506409
0.0008045036229304969,0.020474974066019058
0.0007718884735368192,-0.010442843660712242
0.0007296833791770041,0.009666875936090946
0.0007863232167437673,0.029719412326812744
0.0007766112103126943,0.01470131054520607
0.0007630199543200433,0.04844347760081291
0.0008945086738094687,0.12153295427560806
0.0007795822457410395,0.13247664272785187
0.0008109775953926146,0.14072522521018982
0.0008209820953197777,0.11360889673233032
0.0007904909434728324,0.08908326178789139
0.0007738471613265574,0.11635228991508484
0.000764701864682138,0.12449724227190018
0.0007503901142627001,0.15916718542575836
0.0007588143344037235,0.1377522200345993
0.0007989172590896487,0.13848689198493958
0.0007649284671060741,0.13625887036323547
0.0007732379017397761,0.09192193299531937
0.0007754826219752431,0.06474282592535019
0.0007766199996694922,0.05311845988035202
0.0007555514457635581,0.06631562858819962
0.0007610146421939135,0.0750960260629654
0.0007655632798559964,0.08591696619987488
0.0008289206889458001,0.0939062312245369
0.0008142623119056225,0.08706089854240417
0.000820889777969569,0.09944441169500351
0.0008155240793712437,0.0990992859005928
0.0009083126205950975,0.09633639454841614
0.0009217874612659216,0.12410604953765869
0.0009662460070103407,0.12668035924434662
0.0009309908491559327,0.13123807311058044
0.001007165526971221,0.13319261372089386
0.0009212273289449513,0.1259728968143463
0.0009108545491471887,0.12570111453533173
0.0009325049468316138,0.12099900841712952
0.0009468005155213177,0.13652244210243225
0.0009255568729713559,0.13335302472114563
0.0009160125628113747,0.13020505011081696
0.0008871859172359109,0.08641684055328369
0.0035167494788765907,0.09478610754013062
0.0034794057719409466,0.09941752254962921
0.003360745729878545,0.11641357839107513
0.00981023907661438,0.1153392344713211
0.009566525928676128,0.13556525111198425
0.006832909304648638,0.12261295318603516
0.004018760286271572,0.12160778045654297
0.00384729215875268,0.1351870447397232
0.005207221023738384,0.12939278781414032
0.0041555194184184074,0.13637860119342804
0.004777241963893175,0.13768208026885986
0.0047272988595068455,0.10799305140972137
0.004936680663377047,0.10495544224977493
0.0044708880595862865,0.09921817481517792
0.006058087572455406,0.09488224983215332
0.0053916615433990955,0.09247427433729172
0.005844699218869209,0.1113881915807724
0.005655347835272551,0.10920415818691254
0.005248905159533024,0.11857001483440399
0.007632846478372812,0.13001804053783417
0.007594935595989227,0.13333381712436676
0.005947732832282782,0.13460670411586761
0.0066004181280732155,0.12343376129865646
0.003008892759680748,0.13158051669597626
0.003642117604613304,0.12748771905899048
0.0032236732076853514,0.1320824772119522
0.002890569157898426,0.13224437832832336
0.003234294941648841,0.1322004199028015
0.003106268122792244,0.12987416982650757
0.0032152964267879725,0.12872996926307678
0.0029427497647702694,0.1241540014743805
0.002587194088846445,0.13274377584457397
0.0024582960177212954,0.12673602998256683
0.0027418986428529024,0.11601120233535767
0.0041894190944731236,0.11710827052593231
0.0034046100918203592,0.10972659289836884
0.002767543075606227,0.10270340740680695
0.003320287447422743,0.10414675623178482
0.0032440018840134144,0.09739251434803009
0.004085092805325985,0.08831216394901276
0.0038125396240502596,0.100506491959095
